A,B,KEY,TIER,A_COL,B_COL,MATCHED,A_DISTINCT,B_DISTINCT,MATCH_RATE,CONFIDENCE,SAMPLE,RUN_ID,BUILT_AT
FED_CMS_HOME_HEALTH,FED_CMS_NURSING_HOME_DEFICIENCIES,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,PROVIDER_NAME+ZIP_CODE,6,12330.0,14632.0,0.0,0.34,"[
  ""MARIS STELLA|21093"",
  ""HEALTH NORTH SHORE|55604"",
  ""COUNTY HEALTH SERVICES WESTON|82701"",
  ""RIDERWOOD VILLAGE|20904""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_PART_D_PRESCRIBERS,FED_DEA_ARCOS_FULL,NAME@ZIP,CORROBORATED,PRSCRBR_LAST_ORG_NAME+PRSCRBR_ZIP5,BUYER_NAME+BUYER_ZIP,6,1310291.0,127173.0,0.0,0.34,"[
  ""SMITH|38555"",
  ""ELIAS|33317"",
  ""ECKERD|28601"",
  ""SMITH|66208""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOME_HEALTH,FED_CMS_NURSING_HOME,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,PROVIDER_NAME+ZIP_CODE,6,12330.0,14700.0,0.0,0.34,"[
  ""MARIS STELLA|21093"",
  ""HEALTH NORTH SHORE|55604"",
  ""COUNTY HEALTH SERVICES WESTON|82701"",
  ""RIDERWOOD VILLAGE|20904""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_HHS_OIG_LEIE,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,CORROBORATED,LASTNAME+ZIP,ESTABLISHMENT_NAME+ZIP_CODE,6,78137.0,360069.0,0.0,0.34,"[
  ""JACKSON|38305"",
  ""LANCASTER|17601"",
  ""FRANKLIN|55411"",
  ""HENDERSON|80403""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,NAME+ZIP,6,369152.0,236829.0,0.0,0.34,"[
  ""HOSSAIN|11423"",
  ""KHAN|11432"",
  ""AHMED|11432"",
  ""ALAM|11432""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_CMS_HOME_HEALTH,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,PROVIDER_NAME+ZIP_CODE,6,14695.0,12330.0,0.0,0.34,"[
  ""MARIS STELLA|21093"",
  ""HEALTH NORTH SHORE|55604"",
  ""COUNTY HEALTH SERVICES WESTON|82701"",
  ""RIDERWOOD VILLAGE|20904""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_HHS_OIG_LEIE,FED_OSHA_ITA_300A_SUMMARY_2023,NAME@ZIP,CORROBORATED,LASTNAME+ZIP,ESTABLISHMENT_NAME+ZIP_CODE,6,78137.0,373106.0,0.0,0.34,"[
  ""JACKSON|38305"",
  ""LANCASTER|17601"",
  ""FRANKLIN|55411"",
  ""JACOBS|80909""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOME_HEALTH,FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,NURSING_HOME_PROVIDER_NAME+ZIP_CODE,6,12330.0,14044.0,0.0,0.34,"[
  ""MARIS STELLA|21093"",
  ""HEALTH NORTH SHORE|55604"",
  ""COUNTY HEALTH SERVICES WESTON|82701"",
  ""RIDERWOOD VILLAGE|20904""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FAA_REGISTRY,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,NAME@ZIP,CORROBORATED,NAME+ZIP_CODE,NAME+ZIP,6,205343.0,120204.0,0.0,0.34,"[
  ""A DANIEL TORRES|11510"",
  ""ELI M NOAM|10027"",
  ""BUNTZMAN F GABRIEL|42103"",
  ""FRANCESCO GRASSO|21093""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOME_HEALTH,FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,PROVIDER_NAME+ZIP_CODE,6,12330.0,13914.0,0.0,0.34,"[
  ""MARIS STELLA|21093"",
  ""HEALTH NORTH SHORE|55604"",
  ""COUNTY HEALTH SERVICES WESTON|82701"",
  ""RIDERWOOD VILLAGE|20904""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_OPT_OUT_AFFIDAVITS,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,CORROBORATED,LAST_NAME+ZIP_CODE,ESTABLISHMENT_NAME+ZIP_CODE,6,56028.0,360069.0,0.0,0.34,"[
  ""FREDERICK|21702"",
  ""MAIN|34480"",
  ""ALLEN|91107"",
  ""JUPITER|33458""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,FED_USCG_NRC_INCIDENTS,NAME@ZIP,CORROBORATED,NURSING_HOME_PROVIDER_NAME+ZIP_CODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,6,14044.0,93650.0,0.0,0.34,"[
  ""CENTER CITY REHABILITATION STUDIO|91604"",
  ""CENTER HALL NURSING REHAB TIFFANY|34952"",
  ""CLEARWATER OAKS|33756"",
  ""PINES SARASOTA|34236""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_IRS_EO_BMF,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,NAME+ZIP,NAME+ZIP,6,1878425.0,236829.0,0.0,0.34,"[
  ""ANALYSTS ORGANIZATION STAFF|10010"",
  ""28 LOCAL NO SMART UNION|10013"",
  ""FOUNDATION WUNSCH|10003"",
  ""BUILDING CONGRESS NEW YORK|10018""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EIA860_2_PLANT,FED_FAA_AIRCRAFT_REGISTRY,NAME@ZIP,CORROBORATED,PLANT_NAME+ZIP,NAME+ZIP_CODE,6,14083.0,205605.0,0.0,0.34,"[
  ""PURDUE UNIVERSITY|47907"",
  ""PRODUCTS SONOCO|29550"",
  ""OKLAHOMA UNIVERSITY|73019"",
  ""ALASKA FAIRBANKS UNIVERSITY|99775""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FAA_AIRCRAFT_REGISTRY,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,NAME@ZIP,CORROBORATED,NAME+ZIP_CODE,NAME+ZIP,6,205605.0,120204.0,0.0,0.34,"[
  ""A DANIEL TORRES|11510"",
  ""ELI M NOAM|10027"",
  ""BUNTZMAN F GABRIEL|42103"",
  ""FRANCESCO GRASSO|21093""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_NTSB_AVIATION_EVENTS,FED_USCG_NRC_INCIDENT_REPORTS,NAME@ZIP,CORROBORATED,APT_NAME+EV_SITE_ZIPCODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,6,15605.0,15011.0,0.0,0.34,"[
  ""AIRPORT GATEWAY MESA PHOENIX|85212"",
  ""AIR BASE DOVER FORCE|19902"",
  ""AG ROTOR SERVICES TRI|85350"",
  ""AIR BASE EGLIN FORCE|32542""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_NURSING_HOME,FED_USCG_NRC_INCIDENTS,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,6,14700.0,93650.0,0.0,0.34,"[
  ""CENTER CITY REHABILITATION STUDIO|91604"",
  ""CENTER HALL NURSING REHAB TIFFANY|34952"",
  ""CLEARWATER OAKS|33756"",
  ""PINES SARASOTA|34236""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_ATF_FFL,FED_FEC_COMMITTEE_TO_CANDIDATE,NAME@ZIP,CORROBORATED,USER_LICENSE_NAME+USER_MAIL_ZIP_CODE,NAME+ZIP_CODE,6,65102.0,17747.0,0.0,0.34,"[
  ""WALMART|72716"",
  ""GUNS RENO|89502"",
  ""B GRAVES SAMUEL|64491"",
  ""PEACEMAKERS|48843""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,IRS527_8871_ORGS,NAME@ZIP,CORROBORATED,PWS_NAME+ZIP_CODE,ORGANIZATION_NAME+MAILING_ZIP,6,395686.0,62076.0,0.0,0.34,"[
  ""CURRIER ESTATES WATER|95304"",
  ""CASHIERS CHURCH METHODIST UNITED|28717"",
  ""BAPTIST CHURCH FIRST ORANGE SPRINGS|32182"",
  ""SPEEDWAY|45501""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_DEA_ARCOS_FULL,IRS527_RELATED_ENTITIES,NAME@ZIP,CORROBORATED,BUYER_NAME+BUYER_ZIP,ENTITY_NAME+ENTITY_ZIP,6,127173.0,11739.0,0.1,0.34,"[
  ""ELI LILLY|46285"",
  ""CLINIC HARBIN|30165"",
  ""L MULLINS TIMOTHY|27262"",
  ""A JOHNSON TINK|28625""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_NURSING_HOME_DEFICIENCIES,FED_USCG_NRC_INCIDENTS,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,6,14632.0,93650.0,0.0,0.34,"[
  ""CENTER CITY REHABILITATION STUDIO|91604"",
  ""CENTER HALL NURSING REHAB TIFFANY|34952"",
  ""CLEARWATER OAKS|33756"",
  ""PINES SARASOTA|34236""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_DEA_ARCOS_FULL,ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,NAME@ZIP,CORROBORATED,BUYER_NAME+BUYER_ZIP,NAME+ZIP,6,127173.0,93773.0,0.0,0.34,"[
  ""CHRISTOPHER COAD T|10011"",
  ""DRUGS ESTABLISHED|11226"",
  ""MANDOR RUSS|10019"",
  ""GEORGE SATHIYARAJ|78572""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_ATF_FFL,IRS527_DIRECTORS_OFFICERS,NAME@ZIP,CORROBORATED,USER_LICENSE_NAME+USER_MAIL_ZIP_CODE,ENTITY_NAME+ENTITY_ZIP,6,65102.0,118803.0,0.0,0.34,"[
  ""CONNELLY F WILLIAM|95965"",
  ""SCOTT TERESI|95240"",
  ""GERALD KERNER M|39056"",
  ""RIVERA VICTOR|76226""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_ATF_FFL,FED_NTSB_AVIATION_AIRCRAFT,NAME@ZIP,CORROBORATED,USER_LICENSE_NAME+USER_MAIL_ZIP_CODE,OPER_NAME+OWNER_ZIP,6,65102.0,14890.0,0.0,0.34,"[
  ""AVIATION SPECIALTIES UNLIMITED|83705"",
  ""AERIAL AG BLOOMFIELD SERVICE|68718"",
  ""DLM HOLDING|49127"",
  ""R THOMAS WRIGHT|82701""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_DOL_OLMS,FED_IRS_AUTO_REVOCATIONS,NAME@ZIP,CORROBORATED,MAIL_LASTNAME+ZIP,LEGAL_NAME+ZIP_CODE,6,129112.0,1149844.0,0.0,0.34,"[
  ""2552T LOCAL|18702"",
  ""NOBLE|72209"",
  ""MIMS|71247"",
  ""FAIRFIELD LOCAL|06825""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_PART_D_PRESCRIBERS,FED_NTSB_AVIATION_EVENTS,NAME@ZIP,CORROBORATED,PRSCRBR_LAST_ORG_NAME+PRSCRBR_ZIP5,APT_NAME+EV_SITE_ZIPCODE,6,1310291.0,15605.0,0.0,0.34,"[
  ""DALTON|48439"",
  ""PARKER|85344"",
  ""HENDERSON|89052"",
  ""MALLORY|25309""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EIA860_2_PLANT,FED_FAA_REGISTRY,NAME@ZIP,CORROBORATED,PLANT_NAME+ZIP,NAME+ZIP_CODE,6,14083.0,205343.0,0.0,0.34,"[
  ""PURDUE UNIVERSITY|47907"",
  ""PRODUCTS SONOCO|29550"",
  ""OKLAHOMA UNIVERSITY|73019"",
  ""ALASKA FAIRBANKS UNIVERSITY|99775""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_USCG_NRC_INCIDENTS,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,6,14695.0,93650.0,0.0,0.34,"[
  ""CENTER CITY REHABILITATION STUDIO|91604"",
  ""CENTER HALL NURSING REHAB TIFFANY|34952"",
  ""CLEARWATER OAKS|33756"",
  ""PINES SARASOTA|34236""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EPA_NPDES_ICIS_FACILITIES,FED_SBA_LOANS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP,THIRDPARTYLENDER_NAME+CDC_ZIP,6,1077821.0,14480.0,0.0,0.34,"[
  ""1ST CU MIDAMERICA|62704"",
  ""AMERICA CREDIT MOUNTAIN UNION|84109"",
  ""BANK CITIZENS COMMUNITY|83201"",
  ""BANK SULLIVAN|65109""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SEC_13F_FILERS,FED_USCG_NRC_INCIDENT_REPORTS,NAME@ZIP,CORROBORATED,FILINGMANAGER_NAME+FILINGMANAGER_ZIPCODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,6,18430.0,15011.0,0.0,0.34,"[
  ""CHEVRON|77002"",
  ""WALMART|72716"",
  ""AMERICAN GREAT INSURANCE|45202"",
  ""CHEROKEE INSURANCE|48310""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_IRS_REVOCATION,FED_SAM_EXCLUSIONS,NAME@ZIP,CORROBORATED,LEGAL_NAME+ZIP_CODE,ENTITY_NAME+ZIP,6,1149230.0,7722.0,0.1,0.34,"[
  ""APPLE AWARDS BIG FOUNDATION MUSIC|11374"",
  ""CBA PROPERTIES|30038"",
  ""FOUNDATION KAWAILEHUA UILANI|96720"",
  ""FOUNDATIONS RADAR|79072""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_FAA_REGISTRY,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,NAME+ZIP_CODE,6,369152.0,205343.0,0.0,0.34,"[
  ""FRIESEN|96001"",
  ""ME|85259"",
  ""STEPHENS|72202"",
  ""PATEL|16335""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EIA860_1_UTILITY,FED_FEC_COMMITTEE_TO_CANDIDATE,NAME@ZIP,CORROBORATED,UTILITY_NAME+ZIP,NAME+ZIP_CODE,5,5530.0,17747.0,0.1,0.34,"[
  ""PARCEL SERVICE UNITED|30328"",
  ""APPLE|95014"",
  ""GOOGLE|94043"",
  ""MICHIGAN STATE UNIVERSITY|48824""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_SBIR_STTR_AWARDS,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,PI_NAME+ZIP,5,369152.0,77742.0,0.0,0.34,"[
  ""HARRIS|19104"",
  ""NAKANO|96817"",
  ""TAYLOR|94143"",
  ""CRAIG|80112""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,PWS_NAME+ZIP_CODE,5,369152.0,395686.0,0.0,0.34,"[
  ""ROGERS|55374"",
  ""NELSON|56308"",
  ""HANSEN|98366"",
  ""BALDWIN|62263""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,FED_CMS_NURSING_HOME_DEFICIENCIES,NAME@ZIP,CORROBORATED,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,PROVIDER_NAME+ZIP_CODE,5,49703.0,14632.0,0.0,0.34,"[
  ""CONRAD HEALTH LOGAN|59425"",
  ""CALIFORNIA CHULA HOME VETERANS VISTA|91911"",
  ""HEALTH LAKEWOOD SYSTEM|56479"",
  ""CENTER HEALTHCARE REGIONAL WINNER|57580""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,FACILITY_NAME+ZIP_CODE,5,369152.0,270351.0,0.0,0.34,"[
  ""PERDUE|21801"",
  ""DURHAM|65536"",
  ""OTTENWELLER|46808"",
  ""DANIEL|36853""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_DIALYSIS,FED_USCG_NRC_INCIDENTS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,5,7556.0,93650.0,0.1,0.34,"[
  ""CARE FRESENIUS KIDNEY SARALAND|36571"",
  ""CENTER DAVITA GREER KIDNEY|29651"",
  ""DCI UNION|29379"",
  ""CENTER COUNTY ERIE MEDICAL|14215""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_USCG_NRC_INCIDENTS,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,NAME@ZIP,CORROBORATED,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,NAME+ZIP,5,93650.0,120204.0,0.0,0.34,"[
  ""ENVELOPE NATIONAL|11101"",
  ""BAYSIDE FUEL OIL|11214"",
  ""LEMLE WOLFF|10463"",
  ""ENERGY KEYSPAN|11201""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOSPICE,FED_DEA_ARCOS_FULL,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,BUYER_NAME+BUYER_ZIP,5,6837.0,127173.0,0.1,0.34,"[
  ""HOSPICE PIEDMONT|22911"",
  ""HEALTH RIVERSTONE|59101"",
  ""BEACH COUNTY HOSPICE PALM|33407"",
  ""CUMBERLAND HOSPICE LAKE|42503""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_FDIC_BANK_DATA,IRS527_RELATED_ENTITIES,NAME@ZIP,CORROBORATED,NAME+ZIP,ENTITY_NAME+ENTITY_ZIP,5,27620.0,11739.0,0.0,0.34,"[
  ""BANK INDIANA MERCHANTS|46032"",
  ""BANK CARDINAL|22102"",
  ""BANK REGIONAL TEXAS|78552"",
  ""FSB NATIONWIDE TRUST|43215""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_OPT_OUT_AFFIDAVITS,FED_OSHA_ITA_300A_SUMMARY_2023,NAME@ZIP,CORROBORATED,LAST_NAME+ZIP_CODE,ESTABLISHMENT_NAME+ZIP_CODE,5,56028.0,373106.0,0.0,0.34,"[
  ""FREDERICK|21702"",
  ""ALLEN|91107"",
  ""JUPITER|33458"",
  ""CASTRO|94114""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_DOL_FORM5500,FED_FAA_REGISTRY,NAME@ZIP,CORROBORATED,PLAN_NAME+SPONS_DFE_MAIL_US_ZIP,NAME+ZIP_CODE,5,31367.0,205343.0,0.0,0.34,"[
  ""ADVANCED AIR|90250"",
  ""COUNTRY HILL RESTAURANTS|75963"",
  ""CLIPPARD INSTRUMENT LABORATORY|45239"",
  ""CONTRACTING YONKERS|10704""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_PART_D_PRESCRIBERS,FED_EIA860_2_PLANT,NAME@ZIP,CORROBORATED,PRSCRBR_LAST_ORG_NAME+PRSCRBR_ZIP5,PLANT_NAME+ZIP,5,1310291.0,14083.0,0.0,0.34,"[
  ""WILLIAMS|29445"",
  ""KRAFT|31405"",
  ""DUNN|28334"",
  ""THIBODAUX|70301""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SBIR_STTR_AWARDS,ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,NAME@ZIP,CORROBORATED,PI_NAME+ZIP,NAME+ZIP,5,77742.0,124226.0,0.0,0.34,"[
  ""BROWN MICHAEL|11215"",
  ""FARANCE FRANK|10044"",
  ""BARRY BELGOROD|10021"",
  ""ELLENSON RICHARD|10128""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_USASPENDING_CONTRACTS,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,NAME+ZIP,5,91616.0,236829.0,0.0,0.34,"[
  ""DANIEL FEINBERG|19147"",
  ""MALY PHOMMAVONG|95624"",
  ""JENNIFER RECKREY|11201"",
  ""DEBORAH GAINES|10025""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_NURSING_HOME,FED_DEA_ARCOS_FULL,NAME@ZIP,CORROBORATED,PROVIDER_NAME+ZIP_CODE,BUYER_NAME+BUYER_ZIP,5,14700.0,127173.0,0.0,0.34,"[
  ""CARE CENTER EAGLE HEALTH REHABILITATION ROMAN|24540"",
  ""HERITAGE NURSING REHAB SKILLED VILLAGE|14740"",
  ""MAPLEWOOD PRAIRIE SAUK|53583"",
  ""HOME INDIANA VETERANS|47906""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,FED_FEC_COMMITTEE_TO_CANDIDATE,NAME@ZIP,CORROBORATED,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,NAME+ZIP_CODE,5,1204005.0,17747.0,0.0,0.34,"[
  ""EPPSTEIN|76109"",
  ""WALMART|50320"",
  ""WALMART|72712"",
  ""WALMART|72716""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOSPITAL_ENROLLMENTS,FED_USCG_NRC_INCIDENT_REPORTS,NAME@ZIP,CORROBORATED,DOING_BUSINESS_AS_NAME+ZIP_CODE,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,5,5391.0,15011.0,0.1,0.34,"[
  ""HOSPITAL RML SPECIALTY|60521"",
  ""CENTER CHINO MEDICAL VALLEY|91710"",
  ""CODY HEALTH REGIONAL|82414"",
  ""HARRIS HOSPITAL REGIONAL|28779""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HCRIS,FED_DOL_FORM5500,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,PLAN_NAME+SPONS_DFE_MAIL_US_ZIP,5,6033.0,31367.0,0.1,0.34,"[
  ""COMMUNITY HOSPITAL MONADNOCK|03458"",
  ""GRANDE HOSPITAL RONDE|97850"",
  ""HOSPITAL IROQUOIS MEMORIAL|60970"",
  ""CENTER HURON MEDICAL REGIONAL|57350""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_SEC_13F_FILERS,ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,FILINGMANAGER_NAME+FILINGMANAGER_ZIPCODE,NAME+ZIP,5,18430.0,151248.0,0.0,0.34,"[
  ""JOSHUA NASH|10020"",
  ""HENRY SALZHAUER|10012"",
  ""CAPITAL SKYBRIDGE|10022"",
  ""GEORGE SOROS|10019""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_EPA_TRI_BASIC_2023,FED_IRS_BMF,NAME@ZIP,CORROBORATED,C_4_FACILITY_NAME+C_9_ZIP,NAME+ZIP,5,21697.0,1868041.0,0.0,0.34,"[
  ""COOPERATIVE ELECTRIC MIGUEL SAN|78012"",
  ""SKILLS|98002"",
  ""GOODHART SONS|17601"",
  ""CENTER INDUSTRIES|67217""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_PART_D_PRESCRIBERS,ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,NAME@ZIP,CORROBORATED,PRSCRBR_LAST_ORG_NAME+PRSCRBR_ZIP5,NAME+ZIP,5,1310291.0,93773.0,0.0,0.34,"[
  ""CAVALIERE|10016"",
  ""CAREY|10022"",
  ""CAREY|10019"",
  ""ALAM|11372""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HCRIS,FED_FEC_INDIV_CONTRIBUTIONS,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,NAME+ZIP_CODE,5,6033.0,5251703.0,0.1,0.34,"[
  ""CARROLL HEALTH SYSTEMS WEST|71263"",
  ""BARNABAS CENTER COOPERMAN MEDICAL|07039"",
  ""HOSPITAL OKLAHOMA SPINE|73134"",
  ""CENTER COLUSA MEDICAL|95932""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,NAME@ZIP,CORROBORATED,DOING_BUSINESS_AS_NAME+ZIP_CODE,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,5,6425.0,49703.0,0.1,0.34,"[
  ""CENTER HEALTH STIGLER WELLNESS|74462"",
  ""CITIZENS FOR HEALTH ISABELLA|48858"",
  ""FAMILY HEALTH OMNI|93309"",
  ""CENTER HEALTH STIGLER WELLNESS|74432""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
FED_CMS_HOSPICE,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,5,6837.0,1204005.0,0.1,0.34,"[
  ""CLAY COUNTY DEPARTMENT HEALTH|62839"",
  ""MARYLAND UPMC WESTERN|21502"",
  ""COUNTY HOSPICE LITCHFIELD NURSE VISITING|06098"",
  ""CENTER MEDICAL PIONEER|59011""
]",8283dd47ad1d468f,2026-08-18 18:08:33.938000
