database,schema,table,layer,status,source_family,domain,row_count_live,row_count_error,bytes,column_count,grain,spine_wired,has_entity_grade_key,carries_measured_spine_edge,created,last_altered,data_quality_flags
LIBRARY_MARTS,POLITICS,POLITICS__FEC_CAND_CMTE_LINK,mart,active,,POLITICS,16229,,227840,8,,False,True,False,2026-07-29 19:44:07.039000-07:00,2026-07-29 19:44:08.328000-07:00,
LIBRARY_MARTS,TIMELINE,TIMELINE__PROCUREMENT_INDEX,mart,active,,TIMELINE,8448,,65536,5,,False,False,False,2026-08-21 18:34:02.868000-07:00,2026-08-21 18:34:05.662000-07:00,
LIBRARY_MARTS,_RESTORE_20260731,FINANCE__FED_FEC_PAC_SUMMARY,mart,junk_schema,,_RESTORE_20260731,48395,,2741760,27,one row = one committee financial summary per cycle,False,False,False,2026-07-31 17:06:10.746000-07:00,2026-07-31 17:06:12.280000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,mart,active,,ENVIRONMENT,3135554,,178545152,44,one EPA-regulated facility (FRS REGISTRY_ID),False,True,False,2026-08-22 16:44:25.838000-07:00,2026-08-22 16:45:15.600000-07:00,1 column(s) flagged in COLUMN_TRUST registry: LAST_PENALTY_AMT=a
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_FACILITIES,mart,active,,ENVIRONMENT,1554832,,21976064,19,,False,True,False,2026-08-10 21:50:53.372000-07:00,2026-08-10 21:51:06.480000-07:00,
LIBRARY_MARTS,HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,mart,active,,HISTORICAL_RECORDS,11521,,1477120,172,one row = one intra-American slaving voyage,False,False,False,2026-08-22 12:47:57.310000-07:00,2026-08-22 12:48:58.357000-07:00,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_TREASURY_MTS_RECEIPTS,mart,active,,ECONOMICS,7490,,464384,27,,False,False,False,2026-08-22 17:21:07.167000-07:00,2026-08-22 17:21:08.745000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,mart,active,,ENVIRONMENT,3277557,,109679104,13,,False,True,False,2026-08-10 07:05:42.254000-07:00,2026-08-10 07:06:27.522000-07:00,
LIBRARY_MARTS,FINANCE,FINANCE__INTL_ISO_MIC_REGISTRY,mart,active,,FINANCE,2864,,196096,20,,False,True,False,2026-08-10 10:14:21.641000-07:00,2026-08-10 10:14:22.508000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,mart,active,,HEALTH,3044,,932352,57,,False,True,False,2026-08-22 12:47:58.685000-07:00,2026-08-22 12:49:13.572000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_ORDER_AND_REFERRING,mart,active,,HEALTH,2018354,,17596928,8,,False,True,False,2026-08-06 13:02:03.148000-07:00,2026-08-06 13:02:18.707000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,mart,active,,HEALTH,25869521,,847242240,20,,False,True,False,2026-08-06 13:02:23.926000-07:00,2026-08-06 13:05:55.053000-07:00,
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA_LAR,mart,active,,HOUSING,17474,,1199616,103,,False,True,False,2026-08-10 10:14:22.432000-07:00,2026-08-10 10:14:25.002000-07:00,
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,mart,active,,IMMIGRATION,664616,,105751552,260,one row = one OFLC case determination (application record),False,False,False,2026-08-22 12:47:56.412000-07:00,2026-08-22 12:49:56.998000-07:00,7 column(s) flagged in COLUMN_TRUST registry: PW_TRACKING_NUMBER_5=a; PW_TRACKING_NUMBER_7=a; PW_TRACKING_NUMBER_8=a; WORKSITE_POSTAL_CODE_10=a; WORKSITE_POSTAL_CODE_5=a
LIBRARY_MARTS,INVESTIGATIONS,INVESTIGATIONS__XC_WAYBACK_REPLAY_DOJ_LISTING,mart,active,,INVESTIGATIONS,24897,,668160,9,,False,False,False,2026-08-22 12:37:57.602000-07:00,2026-08-22 12:37:58.853000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_FTC_DATASETS,mart,active,,JUSTICE,1004,,60416,8,one row = one enforcement action or case,False,True,False,2026-08-18 09:18:25.272000-07:00,2026-08-18 09:18:26.231000-07:00,2 column(s) flagged in COLUMN_TRUST registry: CASE_TYPE=a; EIN=a
LIBRARY_MARTS,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,mart,active,,LABOR,890934,,145147392,49,,False,True,False,2026-08-22 17:21:56.151000-07:00,2026-08-22 17:22:06.410000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_REIMBURSEMENTS,mart,active,,JUSTICE,33472,,1424896,10,,False,False,False,2026-08-11 19:12:23.178000-07:00,2026-08-11 19:12:24.922000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__CA_LOBBY_EMPLOYER,mart,active,,POLITICS,1730,,83456,22,one row = one lobbyist employers record,False,False,False,2026-08-09 21:29:21.952000-07:00,2026-08-09 21:29:23.098000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__TX_LOBBY_GIFTS,mart,active,,POLITICS,4084,,186368,30,one row = one gifts record,False,False,False,2026-08-09 21:29:22.037000-07:00,2026-08-09 21:29:23.478000-07:00,
LIBRARY_MARTS,TIMELINE,TIMELINE__REGULATORY_INDEX,mart,active,,TIMELINE,861,,14336,5,,False,False,False,2026-08-21 18:34:08.361000-07:00,2026-08-21 18:34:09.750000-07:00,
LIBRARY_MARTS,TIMELINE,TIMELINE__SCIENCE_RESEARCH_INDEX,mart,active,,TIMELINE,15506,,115712,5,,False,False,False,2026-08-21 18:34:14.581000-07:00,2026-08-21 18:34:17.665000-07:00,
LIBRARY_MARTS,_RESTORE_20260731,FINANCE__FED_CFPB_COMPLAINTS,mart,junk_schema,,_RESTORE_20260731,17179788,,1280432128,16,one row = one consumer complaint,False,False,False,2026-07-31 17:05:53.862000-07:00,2026-07-31 17:06:10.222000-07:00,
LIBRARY_MARTS,_RESTORE_20260731,TRANSPORT__FED_NHTSA_RECALLS,mart,junk_schema,,_RESTORE_20260731,242993,,9359360,29,one row = one recall campaign x product,False,False,False,2026-07-31 17:10:30.616000-07:00,2026-07-31 17:10:32.511000-07:00,
LIBRARY_MARTS,_RESTORE_20260731,UNCATEGORIZED__FED_EPA_FRS_FULL,mart,junk_schema,,_RESTORE_20260731,5300149,,329713152,34,one row = one EPA-registered facility,False,True,False,2026-07-31 17:09:25.402000-07:00,2026-07-31 17:09:32.869000-07:00,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_TREASURY_DEBT_OUTSTANDING,mart,active,,ECONOMICS,237,,6144,9,,False,False,False,2026-08-22 17:21:05.660000-07:00,2026-08-22 17:21:06.620000-07:00,
LIBRARY_MARTS,EDUCATION,EDUCATION__FED_CFTC_COT_FUTURES,mart,active,,EDUCATION,287053,,46687232,129,,False,False,False,2026-08-11 09:22:31.919000-07:00,2026-08-11 09:22:38.582000-07:00,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,mart,active,,ECONOMICS,3382301,,689198080,338,one row = one LEI,False,True,False,2026-08-22 12:37:58.082000-07:00,2026-08-22 12:40:25.952000-07:00,9 column(s) flagged in COLUMN_TRUST registry: ENTITY_LEGALENTITYEVENTS_LEGALENTITYEVENT_1_GROUP_ID=c; ENTITY_LEGALENTITYEVENTS_LEGALENTITYEVENT_2_GROUP_ID=c; ENTITY_LEGALENTITYEVENTS_LEGALENTITYEVENT_2_GROUP_SEQUENCE_NO=c; ENTITY_LEGALENTITYEVENTS_LEGALENTITYEVENT_3_GROUP_SEQUENCE_NO=c; ENTITY_LEGALENTITYEVENTS_LEGALENTITYEVENT_4_GROUP_SEQUENCE_NO=c
LIBRARY_MARTS,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,mart,active,,EDUCATION,174871,,50198016,26,,False,False,False,2026-08-10 21:50:53.011000-07:00,2026-08-10 21:50:58.326000-07:00,
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA861_ADVANCED_METERS,mart,active,,ENERGY,2725,,268800,51,,False,False,False,2026-08-10 08:34:19.307000-07:00,2026-08-10 08:34:20.811000-07:00,
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA861_SHORT_FORM,mart,active,,ENERGY,1724,,108032,17,,False,False,False,2026-08-10 08:34:19.468000-07:00,2026-08-10 08:34:22.206000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,mart,active,,ENVIRONMENT,136005,,5929472,40,,False,True,False,2026-08-10 08:34:19.471000-07:00,2026-08-10 08:34:22.568000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__XC_OWID_NUCLEAR_WARHEADS,mart,active,,JUSTICE,902,,5120,4,"One row = one country-year warhead count (Entity, ISO-3 Code, Year, number of stockpiled warheads).",False,False,False,2026-07-30 11:50:02.098000-07:00,2026-07-30 11:50:03.159000-07:00,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_IT_ISTAT,mart,active,,ECONOMICS,213284,,10236416,20,"one row = one statistical observation (a data point for a given dataflow, dimension combination, and reference period)",False,False,False,2026-07-30 12:11:02.244000-07:00,2026-07-30 12:11:07.815000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_VIOLATION_HISTORY,mart,active,,ENVIRONMENT,102037,,3691008,16,,False,False,False,2026-08-06 12:58:05.794000-07:00,2026-08-06 12:58:09.940000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,mart,active,,HEALTH,19038,,3472896,58,,False,True,False,2026-08-10 10:14:22.353000-07:00,2026-08-10 10:14:24.600000-07:00,
LIBRARY_MARTS,MONEY_FINANCE,MONEY__DEBT_REPAYMENT_CLIFF,mart,active,,MONEY_FINANCE,938,,83968,17,,False,False,False,2026-07-30 11:50:38.814000-07:00,2026-07-30 11:50:39.876000-07:00,
LIBRARY_MARTS,OPEN_DATA,OPEN_DATA__INTL_DE_GOVDATA,mart,active,,OPEN_DATA,5000,,5347840,18,one row = one dataset metadata record,False,False,False,2026-08-09 22:11:29.338000-07:00,2026-08-09 22:11:30.848000-07:00,
LIBRARY_MARTS,REFERENCE,REFERENCE__CENSUS_CB_STATE,mart,active,,REFERENCE,56,,10811904,14,,False,False,False,2026-08-22 12:43:17.793000-07:00,2026-08-22 12:43:20.581000-07:00,
LIBRARY_MARTS,REFERENCE,REFERENCE__FED_ITIS_GEOGRAPHIC_DIV,mart,active,,REFERENCE,480351,,3161600,7,,False,False,False,2026-08-10 08:34:20.938000-07:00,2026-08-10 08:34:28.017000-07:00,
LIBRARY_MARTS,REFERENCE,REFERENCE__FED_ITIS_KINGDOMS,mart,active,,REFERENCE,7,,1536,6,,False,False,False,2026-08-10 08:34:19.691000-07:00,2026-08-10 08:34:23.371000-07:00,
LIBRARY_MARTS,REFERENCE,REFERENCE__INTL_EUROSTAT,mart,active,,REFERENCE,450,,5120,9,one row = one statistical observation (country × indicator × time period),False,False,False,2026-07-30 11:50:51.391000-07:00,2026-07-30 11:50:52.540000-07:00,
LIBRARY_MARTS,_RESTORE_20260701,MART_EPSTEIN_COMPLIANCE_LEDGER,mart,junk_schema,,_RESTORE_20260701,3,,4608,18,,False,False,False,2026-07-01 08:35:41.857000-07:00,2026-07-01 08:35:43.128000-07:00,
LIBRARY_MARTS,HISTORY,HISTORY__FED_DOCSOUTH,mart,active,,HISTORY,144,,13312,6,"one row = one digitized text document (with title, author, publication date, and URLs)",False,False,False,2026-07-30 11:47:23.007000-07:00,2026-07-30 11:47:24.208000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,mart,active,,JUSTICE,33828,,8053760,43,designated_person,False,True,False,2026-08-11 09:19:30.646000-07:00,2026-08-11 09:19:31.981000-07:00,
LIBRARY_MARTS,OPEN_DATA,OPEN_DATA__INTL_AR_DATOSGOB,mart,active,,OPEN_DATA,3556,,320512,15,"varies by API endpoint (dataset, time-series observation, electoral result, budget line, territorial unit)",False,False,False,2026-07-30 11:50:38.878000-07:00,2026-07-30 11:50:40.134000-07:00,1 column(s) flagged in COLUMN_TRUST registry: SERIE_ID=a
LIBRARY_MARTS,POLITICS,POLITICS__IRS527_EAIN,mart,active,,POLITICS,17853,,278528,6,one row = one election authority id numbers attached to a form 8871,False,False,False,2026-08-09 21:29:21.993000-07:00,2026-08-09 21:29:23.434000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__XC_JCS_MEDIANS,mart,active,,POLITICS,102,,12800,34,one row = one year (institution medians),False,False,False,2026-07-29 19:34:04.106000-07:00,2026-07-29 19:34:05.338000-07:00,
LIBRARY_MARTS,PROCUREMENT,PROCUREMENT__INTL_ADB_DATA,mart,active,,PROCUREMENT,41,,1024,10,one row = one project or one country-indicator-year observation,False,False,False,2026-07-30 11:50:46.621000-07:00,2026-07-30 11:50:47.720000-07:00,
LIBRARY_MARTS,REVIEW,COHORT_QUEUE,mart,junk_schema,,REVIEW,903,,495104,25,,False,False,False,2026-08-22 17:36:28.853000-07:00,2026-08-22 17:36:32.292000-07:00,
LIBRARY_MARTS,_RESTORE_20260731,FINANCE__FED_FEC_BULK_SUMMARY,mart,junk_schema,,_RESTORE_20260731,7933,,505344,31,one row = one candidate-cycle financial summary,False,True,False,2026-07-31 17:06:15.915000-07:00,2026-07-31 17:06:16.950000-07:00,
LIBRARY_MARTS,_RESTORE_20260731,JUSTICE__INTL_FATF_RATINGS,mart,junk_schema,,_RESTORE_20260731,200,,1024,7,one row = one country-recommendation rating,False,False,False,2026-07-31 17:10:07.987000-07:00,2026-07-31 17:10:08.717000-07:00,
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS,mart,active,,CORPORATE_REGISTRY,771315,,10997248,9,one row = one node or one edge in the offshore ownership graph,False,False,False,2026-08-20 09:30:47.674000-07:00,2026-08-20 09:30:50.049000-07:00,
LIBRARY_MARTS,EDUCATION,EDUCATION__FED_FRB_Z1_CSV,mart,active,,EDUCATION,304,,639488,424,,False,False,False,2026-07-30 11:40:33.396000-07:00,2026-07-30 11:40:35.793000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FCES_PCES,mart,active,,ENVIRONMENT,1779096,,13197312,10,,False,False,False,2026-08-06 12:57:42.375000-07:00,2026-08-06 12:57:53.831000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_NPDES_INFORMAL_ENFORCEMENT_ACTIONS,mart,active,,ENVIRONMENT,478855,,17816064,11,,False,True,False,2026-08-22 16:44:30.054000-07:00,2026-08-22 16:44:32.589000-07:00,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_GEOGRAPHIC_AREAS,mart,active,,ENVIRONMENT,578198,,4492800,11,,False,True,False,2026-08-10 21:50:53.490000-07:00,2026-08-10 21:51:07.920000-07:00,1 column(s) flagged in COLUMN_TRUST registry: TRIBAL_CODE=c
LIBRARY_MARTS,FINANCE,FINANCE__FED_SEC_13F_SUBMISSION,mart,active,,FINANCE,3822885,,80083456,15,"one row = one 13F filing (one filer, one quarter)",False,False,False,2026-08-10 21:50:55.134000-07:00,2026-08-10 21:51:23.262000-07:00,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_LTCH,mart,active,,HEALTH,311,,23552,13,one row = one long-term care hospital (CCN),False,True,False,2026-08-10 21:50:59.207000-07:00,2026-08-10 21:51:22.996000-07:00,
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA860_1_UTILITY,mart,active,,ENERGY,6643,,239616,14,,False,False,False,2026-08-10 08:34:18.983000-07:00,2026-08-10 08:34:20.144000-07:00,
LIBRARY_MARTS,GOVERNMENT_RECORDS,GOVERNMENT_RECORDS__FED_NARA_AAD,mart,active,,GOVERNMENT_RECORDS,9,,2560,14,"one row = one archival record (varies by dataset: person, event, transaction, or document)",False,False,False,2026-08-11 06:56:28.783000-07:00,2026-08-11 06:56:29.703000-07:00,
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_ICE_DETAINERS,mart,active,,IMMIGRATION,609769,,26714624,66,"one row = one detainer ICE lodged against a person (a request that a jail/prison hold someone past their scheduled release for ICE pickup), linked across rows via unique_identifier",False,True,False,2026-08-20 09:32:24.208000-07:00,2026-08-20 09:32:38.433000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_AGREEMENTS,mart,active,,JUSTICE,10007,,486400,7,,False,False,False,2026-08-18 09:28:12.292000-07:00,2026-08-18 09:28:13.471000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_DEBTS,mart,active,,JUSTICE,18775,,460800,8,,False,False,False,2026-08-11 19:12:23.894000-07:00,2026-08-11 19:12:27.742000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__FED_DOJ_EPSTEIN_LIBRARY,mart,active,,POLITICS,777,,23552,6,one link observed on one listing page on one day,False,False,False,2026-07-29 19:33:44.832000-07:00,2026-07-29 19:33:45.851000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__FED_VOTEVIEW_MEMBERS,mart,active,,POLITICS,51061,,2270720,22,one row = one member-congress,False,True,False,2026-07-29 19:33:54.499000-07:00,2026-07-29 19:33:56.124000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__MEMBER_INDIV_DONATIONS,mart,active,,POLITICS,1057,,72704,16,,False,True,False,2026-06-30 15:49:33.775000-07:00,2026-07-12 12:08:44.829000-07:00,
LIBRARY_MARTS,REFERENCE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,mart,active,,REFERENCE,135710,,23610368,38,,False,False,False,2026-08-10 10:14:22.273000-07:00,2026-08-10 10:14:25.004000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__CA_LOBBY_FIRM_EMPLOYER,mart,active,,POLITICS,170,,13312,13,one row = one lobbying firm <-> employer relationships record,False,False,False,2026-08-09 21:29:22.021000-07:00,2026-08-09 21:29:23.267000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__JUDGE_IDEOLOGY_SCOTUS,mart,active,,POLITICS,782,,10752,6,,False,False,False,2026-06-30 21:08:22.950000-07:00,2026-07-12 12:08:42.835000-07:00,
LIBRARY_MARTS,POLITICS,POLITICS__WHO_WON,mart,active,,POLITICS,10976,,631296,18,,False,True,False,2026-06-30 16:13:09.477000-07:00,2026-07-12 12:08:51.817000-07:00,
LIBRARY_MARTS,REFERENCE,REFERENCE__CENSUS_CB_ZCTA,mart,active,,REFERENCE,33791,,206949888,12,,False,False,False,2026-08-22 12:43:17.658000-07:00,2026-08-22 12:43:29.410000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_RACES,mart,active,,JUSTICE,6542,,47104,3,,False,True,False,2026-08-11 19:12:23.380000-07:00,2026-08-11 19:12:26.803000-07:00,
LIBRARY_MARTS,JUSTICE,JUSTICE__XC_OWID_HOMICIDE,mart,active,,JUSTICE,4912,,60416,5,one row = one entity-year observation,False,False,False,2026-07-30 11:50:00.333000-07:00,2026-07-30 11:50:01.538000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,SPINE_KEYSET_LIVE,metadata,backup_schema,,platform-internal,25275406,,127102464,3,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:23.744000-07:00,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,metadata,active,,platform-internal,2779,,730624,41,,False,False,False,2026-06-09 11:10:38.647000-07:00,2026-08-22 17:24:20.336000-07:00,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,metadata,active,,platform-internal,2735,,687616,41,,False,False,False,2026-07-29 17:37:42.415000-07:00,2026-07-29 17:37:44.617000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,LEADS,metadata,backup_schema,,platform-internal,1041,,392704,20,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:18.990000-07:00,
LIBRARY_META,REGISTRY,BULK_REFRESH,metadata,active,,platform-internal,23,,19456,12,,False,False,False,2026-07-23 12:52:29.433000-07:00,2026-07-27 13:56:02.663000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,CONNECT_EDGES,metadata,backup_schema,,platform-internal,610,,51712,14,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:09.584000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,CROSSWALK_SCRATCH,metadata,backup_schema,,platform-internal,4326506,,21104640,5,,False,False,False,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:07.987000-07:00,
LIBRARY_META,BUILD,POLICY,metadata,active,,platform-internal,16,,4096,7,,False,False,False,2026-07-12 10:42:29.595000-07:00,2026-07-12 11:44:14.878000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,BRIDGE_ENTITIES,metadata,backup_schema,,platform-internal,0,,0,7,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:08.485000-07:00,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,metadata,active,,platform-internal,2761,,709120,41,,False,False,False,2026-08-05 19:43:03.162000-07:00,2026-08-05 19:43:04.315000-07:00,
LIBRARY_META,CONNECT,BRIDGE_ENTITIES,metadata,active,,platform-internal,53799,,2904064,7,,False,False,False,2026-07-24 22:55:50.981000-07:00,2026-08-22 11:14:40.277000-07:00,
LIBRARY_META,CONNECT,MATCH_PAIRS,metadata,active,,platform-internal,181002484,,645997056,6,,False,False,False,2026-08-18 16:52:04.717000-07:00,2026-08-18 16:52:45.785000-07:00,
LIBRARY_META,CONNECT,SPINE_KEYSET,metadata,active,,platform-internal,84382504,,481965568,3,,False,False,False,2026-08-18 16:45:26.520000-07:00,2026-08-18 16:51:43.537000-07:00,
LIBRARY_META,AUDIT,KEY_VALIDATION,metadata,active,,platform-internal,115,,5632,14,,False,False,False,2026-07-28 08:58:45.299000-07:00,2026-07-28 10:45:00.020000-07:00,
LIBRARY_META,BUILD,PARKED,metadata,active,,platform-internal,12,,3584,7,,False,False,False,2026-07-12 10:42:29.190000-07:00,2026-07-12 11:44:07.357000-07:00,
LIBRARY_META,CONNECT,MATCH_MODEL,metadata,active,,platform-internal,5,,1536,7,,False,False,False,2026-06-25 12:43:31.542000-07:00,2026-06-25 13:15:27.555000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,ZZ_RETIRED_EDGES_FED_IRS_EO_BMF,metadata,backup_schema,,platform-internal,140,,20480,14,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:24.974000-07:00,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,metadata,active,,platform-internal,102,,7168,10,,False,False,False,2026-07-02 09:19:42.822000-07:00,2026-07-12 07:11:21.257000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,SPINE_KEYSET,metadata,backup_schema,,platform-internal,25275406,,137869312,3,,False,False,False,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:19.404000-07:00,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,metadata,active,,platform-internal,338520,,40452096,12,,False,False,False,2026-06-21 16:23:45.302000-07:00,2026-06-21 16:30:17.400000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,MATCH_PAIRS,metadata,backup_schema,,platform-internal,22202882,,48690688,6,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:20.484000-07:00,
LIBRARY_META,CONNECT,KEYSET_LIVE,metadata,active,,platform-internal,176983257,,1331630080,3,,False,False,False,2026-06-29 13:55:57-07:00,2026-08-22 16:06:58.053000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,CONNECT_NODES,metadata,backup_schema,,platform-internal,25275406,,521223168,6,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:11.129000-07:00,
LIBRARY_META,CONNECT,SOURCE_OVERLAP_MATRIX,metadata,active,,platform-internal,36,,12288,5,,False,False,False,2026-07-24 17:51:05.014000-07:00,2026-07-24 17:51:09.776000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,DOMAIN_OVERLAP_MATRIX,metadata,backup_schema,,platform-internal,7,,6656,6,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:13.373000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,SOURCE_OVERLAP_MATRIX,metadata,backup_schema,,platform-internal,36,,12288,5,,False,False,False,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:18.668000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,ZZ_RETIRED_DECISIONS_20260712,metadata,backup_schema,,platform-internal,0,,0,7,,False,False,False,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:21.514000-07:00,
LIBRARY_META,CONNECT,ENTITY_XREF,metadata,active,,platform-internal,2672384,,16664576,9,,False,False,False,2026-07-30 09:13:28.532000-07:00,2026-07-30 09:14:09.838000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,ENTITY_GOLDEN,metadata,backup_schema,,platform-internal,16717495,,649575936,10,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:13.988000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,MATCH_MODEL,metadata,backup_schema,,platform-internal,5,,1536,7,,False,False,False,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:15.770000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,KEYSET_LIVE,metadata,backup_schema,,platform-internal,52497919,,412196864,3,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:17.465000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,ENTITY_GOLDEN,metadata,backup_schema,,platform-internal,16717495,,649575936,10,,False,False,False,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:09.406000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,GOLD_PAIRS,metadata,backup_schema,,platform-internal,6538936,,86451712,8,,False,True,False,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:12.436000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,CONNECT_WATERMARK,metadata,backup_schema,,platform-internal,1848,,142336,7,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:11.872000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,ENTITY_INDEX,metadata,backup_schema,,platform-internal,25275406,,1031663104,10,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:14.681000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,NICKNAME_MAP,metadata,backup_schema,,platform-internal,102,,2048,2,,False,False,False,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:21.721000-07:00,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,metadata,active,,platform-internal,751,,44544,16,,False,False,False,2026-08-01 12:59:38.642000-07:00,2026-08-22 15:38:45.903000-07:00,
LIBRARY_META,REGISTRY,LANDING_DENSITY_PROBE,metadata,active,,platform-internal,63,,3072,4,,False,False,False,2026-06-27 12:59:14.674000-07:00,2026-06-27 13:01:22.538000-07:00,
