model,family,class,slot,status
stg_portal_soc_utah_open_data_p_6f5fcc229f__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,how_many,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,freshness,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,by_time,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,first_last,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,gaps,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,births,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,deaths,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,by_state,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_701571fd92__providers,provider,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,how_many,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,freshness,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,by_time,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,first_last,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,gaps,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,births,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,deaths,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,by_state,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,total_money,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,typical_money,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,money_distribution,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,money_top_share,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,round_numbers,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,per_person,ready
stg_portal_soc_utah_open_data_p_7186edb84b__providers,provider,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,how_many,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,freshness,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,grain_integrity,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,id_integrity,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,rank_in_family,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,share_of_family,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,by_time,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,first_last,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,gaps,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,seasonality,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,by_state,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,by_county_city,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,map_points,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,geo_concentration,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,mix_by_code,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,mix_over_time,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,code_concentration,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,size_distribution,hole:no-quantity-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,per_noun_rate,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,zero_nouns,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,repeaters,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,noun_concentration,ready
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_81a81b1650__records,unresolved,event,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,how_many,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,freshness,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,by_time,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,first_last,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,gaps,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,seasonality,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,births,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,deaths,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,age_distribution,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,by_state,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,mix_over_time,hole:no-date-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,total_money,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,typical_money,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,money_distribution,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,money_top_share,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,round_numbers,ready
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,size_distribution,hole:no-quantity-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,organization,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,how_many,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,freshness,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,grain_integrity,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,id_integrity,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,rank_in_family,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,share_of_family,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,by_time,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,first_last,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,gaps,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,seasonality,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,by_state,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,by_county_city,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,map_points,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,geo_concentration,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,mix_by_code,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,mix_over_time,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,code_concentration,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,size_distribution,hole:no-quantity-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,per_noun_rate,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,zero_nouns,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,repeaters,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,noun_concentration,ready
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_8de28da9d9__records,unresolved,event,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,seasonality,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,births,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,deaths,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,age_distribution,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,by_state,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,by_county_city,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,map_points,hole:no-geo_point-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,geo_concentration,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,mix_by_code,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,mix_over_time,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,code_concentration,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,total_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,typical_money,hole:no-money-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,money_distribution,hole:no-money-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,money_top_share,hole:no-money-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,round_numbers,hole:no-money-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,size_distribution,ready
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,per_person,hole:no-population-column
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,facility,noun,flag_rates,hole:no-flag-column
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,how_many,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,row_count_vs_published,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,freshness,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,grain_integrity,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,id_integrity,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,rank_in_family,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,share_of_family,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,by_time,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,first_last,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,gaps,ready
stg_portal_soc_utah_open_data_p_a45115b872__facilities,facility,noun,seasonality,ready
