realm,table,column,data_type,column_meaning,source,joins_to,semantic_type
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADMIN_NAME,TEXT,admin name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,EMAIL_ADDR,TEXT,email address,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,PHONE_NUMBER,TEXT,phone number,inferred,HEALTH__FED_CMS_NURSING_HOME via PHONE_NUMBER [MEASURED 7 shared values],
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,PHONE_EXT_NUMBER,TEXT,phone ext number,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,FAX_NUMBER,TEXT,fax number,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ALT_PHONE_NUMBER,TEXT,alt phone number,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADDRESS_LINE1,TEXT,address line1,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADDRESS_LINE2,TEXT,address line2,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,CITY_NAME,TEXT,city name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ZIP_CODE,TEXT,ZIP code,inferred,CA_LOBBY_CHG_LOG via NAME@ZIP [CORROBORATED 0%]; FED_ATF_FFL via NAME@ZIP [CORROBORATED 0%]; FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY via NAME@ZIP [CORROBORATED 1%],geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,COUNTRY_CODE,TEXT,country code,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,FIRST_REPORTED_DATE,DATE,first reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,LAST_REPORTED_DATE,DATE,last reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,STATE_CODE,TEXT,state code,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,SOURCE_WATER_PROTECTION_CODE,TEXT,source water protection code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,SOURCE_PROTECTION_BEGIN_DATE,DATE,source protection begin date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,OUTSTANDING_PERFORMER,TEXT,outstanding performer,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,OUTSTANDING_PERFORM_BEGIN_DATE,DATE,outstanding perform begin date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,REDUCED_RTCR_MONITORING,TEXT,reduced rtcr monitoring,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,REDUCED_MONITORING_BEGIN_DATE,DATE,reduced monitoring begin date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,REDUCED_MONITORING_END_DATE,DATE,reduced monitoring end date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,SEASONAL_STARTUP_SYSTEM,TEXT,seasonal startup system,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,SUBMISSIONYEARQUARTER,TEXT,submissionyearquarter,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,PWSID,TEXT,pwsid,inferred,FED_EPA_ECHO via PWSID [STEEL 99%]; FED_EPA_SDWA_SDWA_EVENTS_MILESTONES via PWSID [STEEL 98%]; FED_EPA_SDWA_SDWA_FACILITIES via PWSID [STEEL 100%],
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,VISIT_ID,TEXT,visit ID,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,VISIT_DATE,DATE,visit date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,AGENCY_TYPE_CODE,TEXT,agency type code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,VISIT_REASON_CODE,TEXT,visit reason code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,MANAGEMENT_OPS_EVAL_CODE,TEXT,management ops eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,SOURCE_WATER_EVAL_CODE,TEXT,source water eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,SECURITY_EVAL_CODE,TEXT,security eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,PUMPS_EVAL_CODE,TEXT,pumps eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,OTHER_EVAL_CODE,TEXT,other eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,COMPLIANCE_EVAL_CODE,TEXT,compliance eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,DATA_VERIFICATION_EVAL_CODE,TEXT,data verification eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,TREATMENT_EVAL_CODE,TEXT,treatment eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,FINISHED_WATER_STOR_EVAL_CODE,TEXT,finished water stor eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,DISTRIBUTION_EVAL_CODE,TEXT,distribution eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,FINANCIAL_EVAL_CODE,TEXT,financial eval code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,VISIT_COMMENTS,TEXT,visit comments,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,FIRST_REPORTED_DATE,DATE,first reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_SITE_VISITS,LAST_REPORTED_DATE,DATE,last reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,SUBMISSIONYEARQUARTER,TEXT,submissionyearquarter,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,PWSID,TEXT,pwsid,inferred,FED_EPA_ECHO via PWSID [STEEL 99%]; FED_EPA_SDWA_SDWA_EVENTS_MILESTONES via PWSID [STEEL 94%]; FED_EPA_SDWA_SDWA_FACILITIES via PWSID [STEEL 100%],
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOLATION_ID,TEXT,violation ID,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,FACILITY_ID,TEXT,facility ID,inferred,ENVIRONMENT__FED_EPA_SDWA_SDWA_FACILITIES via FACILITY_ID [MEASURED 49965 shared values]; HEALTH__FED_CMS_HOSPITAL_COMPARE via FACILITY_ID [MEASURED 31 shared values],
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,COMPL_PER_BEGIN_DATE,DATE,compl per begin date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,COMPL_PER_END_DATE,DATE,compl per end date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,NON_COMPL_PER_BEGIN_DATE,DATE,non compl per begin date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,NON_COMPL_PER_END_DATE,DATE,non compl per end date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,PWS_DEACTIVATION_DATE,DATE,pws deactivation date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOLATION_CODE,TEXT,violation code,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOLATION_CATEGORY_CODE,TEXT,violation category code,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,IS_HEALTH_BASED_IND,TEXT,is health based ind,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,CONTAMINANT_CODE,TEXT,contaminant code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOL_MEASURE,TEXT,viol measure,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,UNIT_OF_MEASURE,TEXT,unit of measure,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,FEDERAL_MCL,TEXT,federal mcl,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,STATE_MCL,TEXT,state mcl,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,IS_MAJOR_VIOL_IND,TEXT,is major viol ind,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,SEVERITY_IND_CNT,NUMBER,severity ind count,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,CALCULATED_RTC_DATE,DATE,calculated rtc date,inferred,,geo|datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOLATION_STATUS,TEXT,violation status,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,PUBLIC_NOTIFICATION_TIER,TEXT,public notification tier,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,CALCULATED_PUB_NOTIF_TIER,TEXT,calculated pub notif tier,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOL_ORIGINATOR_CODE,TEXT,viol originator code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,SAMPLE_RESULT_ID,TEXT,sample result ID,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,CORRECTIVE_ACTION_ID,TEXT,corrective action ID,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,RULE_CODE,TEXT,rule code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,RULE_GROUP_CODE,TEXT,rule group code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,RULE_FAMILY_CODE,TEXT,rule family code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOL_FIRST_REPORTED_DATE,DATE,viol first reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,VIOL_LAST_REPORTED_DATE,DATE,viol last reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,ENFORCEMENT_ID,TEXT,enforcement ID,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,ENFORCEMENT_DATE,DATE,enforcement date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,ENFORCEMENT_ACTION_TYPE_CODE,TEXT,enforcement action type code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,ENF_ACTION_CATEGORY,TEXT,enf action category,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,ENF_ORIGINATOR_CODE,TEXT,enf originator code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,ENF_FIRST_REPORTED_DATE,DATE,enf first reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,ENF_LAST_REPORTED_DATE,DATE,enf last reported date,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,BOUNDARY_FEATURE_ID,NUMBER,boundary feature ID,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,EPA_ID,TEXT,epa ID,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_NAME,TEXT,site name,inferred,FED_EPA_ENVIROFACTS via NAME@ZIP [CORROBORATED 0%]; FED_EPA_FRS_FRS_FACILITIES via NAME@ZIP [CORROBORATED 85%]; FED_EPA_FRS_FRS_PROGRAM_LINKS via NAME@ZIP [CORROBORATED 100%],
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,EPA_PROGRAM,TEXT,epa program,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,EPA_REGION_CODE,TEXT,epa region code,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_FEATURE_CLASS,TEXT,site feature class,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_FEATURE_TYPE,TEXT,site feature type,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_FEATURE_NAME,TEXT,site feature name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_FEATURE_DESCRIPTION,TEXT,site feature description,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,NPL_STATUS_CODE,TEXT,npl status code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,FEDERAL_FACILITY_CODE,TEXT,federal facility code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,LAST_CHANGE_AT,TIMESTAMP_NTZ,last change at,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,ORIGINALLY_CREATED_AT,TIMESTAMP_NTZ,originally created at,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_FEATURE_SOURCE,TEXT,site feature source,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,STREET_ADDRESS,TEXT,street address,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,ADDRESS_COMMENT,TEXT,address comment,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,CITY,TEXT,city,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,COUNTY,TEXT,county,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,STATE_CODE,TEXT,state code,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,ZIP_CODE,TEXT,ZIP code,inferred,FED_EPA_ENVIROFACTS via NAME@ZIP [CORROBORATED 0%]; FED_EPA_FRS_FRS_FACILITIES via NAME@ZIP [CORROBORATED 85%]; FED_EPA_FRS_FRS_PROGRAM_LINKS via NAME@ZIP [CORROBORATED 100%],geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_CONTACT_NAME,TEXT,site contact name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_CONTACT_PHONE,TEXT,site contact phone,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_CONTACT_EMAIL,TEXT,site contact email,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,SITE_URL,TEXT,site url,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,FEATURE_INFO_URL,TEXT,feature info url,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,GIS_AREA,FLOAT,gis area,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,GIS_AREA_UNITS,TEXT,gis area units,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,PROJECTION,TEXT,projection,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,_LOADED_AT,TIMESTAMP_NTZ,loaded at,inferred,,plumbing
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,_SOURCE_RUN_ID,TEXT,source run ID,inferred,,plumbing
ENVIRONMENT,ENVIRONMENT__FED_EPA_SUPERFUND_SITE_BOUNDARIES,_SRC_SHA256,TEXT,source sha256,inferred,,plumbing
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_1_YEAR,FLOAT,c 1 year,inferred,,datetime
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_2_TRIFD,TEXT,c 2 trifd,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_3_FRS_ID,TEXT,c 3 frs ID,inferred,FED_EPA_AIR_EMISSIONS_POLL_RPT_COMBINED_EMISSIONS via FRS_ID [STEEL 99%]; FED_EPA_ECHO via FRS_ID [STEEL 99%]; FED_EPA_FRS_FRS_FACILITIES via FRS_ID [STEEL 99%],
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_4_FACILITY_NAME,TEXT,c 4 facility name,inferred,CA_LOBBY_CHG_LOG via NAME@ZIP [CORROBORATED 0%]; FED_ATF_FFL via NAME@ZIP [CORROBORATED 0%]; FED_DOL_FORM5500 via NAME@ZIP [CORROBORATED 0%],
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_5_STREET_ADDRESS,TEXT,c 5 street address,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_6_CITY,TEXT,c 6 city,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_7_COUNTY,TEXT,c 7 county,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_8_ST,TEXT,c 8 state,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_9_ZIP,TEXT,c 9 ZIP code,inferred,CA_LOBBY_CHG_LOG via NAME@ZIP [CORROBORATED 0%]; FED_ATF_FFL via NAME@ZIP [CORROBORATED 0%]; FED_DOL_FORM5500 via NAME@ZIP [CORROBORATED 0%],geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_10_BIA,TEXT,c 10 bia,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_11_TRIBE,TEXT,c 11 tribe,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_12_LATITUDE,FLOAT,c 12 latitude,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_13_LONGITUDE,FLOAT,c 13 longitude,inferred,,geo
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_14_HORIZONTAL_DATUM,NUMBER,c 14 horizontal datum,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_15_PARENT_CO_NAME,TEXT,c 15 parent co name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_16_PARENT_CO_DB_NUM,FLOAT,c 16 parent co db number,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_17_STANDARD_PARENT_CO_NAME,TEXT,c 17 standard parent co name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_18_FOREIGN_PARENT_CO_NAME,TEXT,c 18 foreign parent co name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_19_FOREIGN_PARENT_CO_DB_NUM,FLOAT,c 19 foreign parent co db number,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_20_STANDARD_FOREIGN_PARENT_CO_NAME,TEXT,c 20 standard foreign parent co name,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_21_FEDERAL_FACILITY,TEXT,c 21 federal facility,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_22_INDUSTRY_SECTOR_CODE,TEXT,c 22 industry sector code,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_23_INDUSTRY_SECTOR,TEXT,c 23 industry sector,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_24_PRIMARY_SIC,NUMBER,c 24 primary sic,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_25_SIC_2,NUMBER,c 25 sic 2,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_26_SIC_3,NUMBER,c 26 sic 3,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_27_SIC_4,NUMBER,c 27 sic 4,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_28_SIC_5,NUMBER,c 28 sic 5,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_29_SIC_6,NUMBER,c 29 sic 6,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_30_PRIMARY_NAICS,TEXT,c 30 primary naics,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_31_NAICS_2,TEXT,c 31 naics 2,inferred,,
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_32_NAICS_3,TEXT,c 32 naics 3,inferred,,
