table	column	data_type	table_rows	sampled	filled	blank	null_word	number	int	int_dot_zero	leading_zero	date	date8	date8_mdy	ts	bool_tf	bool_yn	distinct_approx	max_len	min_value	max_value
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	FDMS_DOCKET_ID	TEXT	814	814	428	0	386	0	0	0	0	0	0	0	0	0	0	9	67	{"url": "https://www.regulations.gov/docket/"}	{"url": "https://www.regulations.gov/docket/EPA_R03-OAR-2017
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	LATEST_FINAL_AREA_ACTION_1	TEXT	814	814	228	0	586	0	0	0	0	228	0	0	0	0	0	12	10	1/12/2009	7/12/2012
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	PLAN_CATEGORY	TEXT	814	814	814	0	0	0	0	0	0	0	0	0	0	0	0	3	32	Attainment Plan/Maintenance Plan	OTR Requirements
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	SOURCE_RUN_ID	TEXT	814	814	814	0	0	0	0	0	0	0	0	0	0	0	0	1	36	7dc992f7-c578-4c0a-b3fb-122c257eee65	7dc992f7-c578-4c0a-b3fb-122c257eee65
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	LATEST_FINAL_ACTION	TEXT	814	814	511	0	303	0	0	0	0	0	0	0	0	0	0	3	33	Approval	Finding of Failure to Submit
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	REQUIRED_ELEMENTS	TEXT	814	814	814	0	0	0	0	0	0	0	0	0	0	0	0	120	111	Attainment Demonstration (Moderate)	VOC-NOX Post99 Rate of Progress
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	LATEST_PROPOSED_ACTION_FR	TEXT	814	814	428	0	386	0	0	0	0	0	0	0	0	0	0	52	51	{"url": "https://www.govinfo.gov/link/fr/"}	{"url": "https://www.govinfo.gov/link/fr/87/9463"}
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	SRC_SHA256	TEXT	814	814	814	0	0	0	0	0	0	0	0	0	0	0	0	1	64	26dbf396a01fd97e672241b6b58027ed547687a7164046143b7c22cb7448	26dbf396a01fd97e672241b6b58027ed547687a7164046143b7c22cb7448
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	SUBMITTAL_DATE	TEXT	814	814	576	0	238	0	0	0	0	576	0	0	576	0	0	50	23	1991-09-20T04:00:00.000	2020-06-19T04:00:00.000
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	LATEST_FINAL_AREA_FR_CITATION	TEXT	814	814	228	0	586	0	0	0	0	0	0	0	0	0	0	12	51	{"url": "https://www.govinfo.gov/link/fr/60/55321"}	{"url": "https://www.govinfo.gov/link/fr/84/15108"}
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	NAAQS_STANDARD	TEXT	814	814	814	0	0	0	0	0	0	0	0	0	0	0	0	12	32	1-Hour Ozone (1979 Standard)	Sulfur Dioxide (2010 Standard)
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	LATEST_PROPOSED_ACTION_DATE	TEXT	814	814	428	0	386	0	0	0	0	428	0	0	0	0	0	48	10	1/1/1995	9/30/1993
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	LATEST_COMPLETENESS_DATE	TEXT	814	814	560	0	254	0	0	0	0	560	0	0	560	0	0	56	23	1992-01-02T00:00:00.000	2020-06-29T00:00:00.000
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B	LATEST_PROPOSED_ACTION	TEXT	814	814	428	0	386	0	0	0	0	0	0	0	0	0	0	2	11	Approval	Disapproval
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_1D_OFF_SITE_OTHER_RELEASES	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	4	4	0	9500
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	ON_SITE_RELEASE_TOTAL	TEXT	813	813	813	0	0	813	662	0	0	0	0	0	0	0	0	497	21	0	998518.3
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	COMPUTED_REGION_QMWN_IMPY	TEXT	813	813	468	0	345	468	468	0	0	0	0	0	0	0	0	48	3	1	98
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_5_2_LAND_TREATMENT	TEXT	813	813	813	0	0	813	810	0	0	0	0	0	0	0	0	21	6	0	89
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	CAS_COMPOUND_ID	TEXT	813	813	813	0	0	520	520	0	0	0	0	0	0	0	0	122	8	100414	N982
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M82	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M90	TEXT	813	813	813	0	0	813	809	0	0	0	0	0	0	0	0	17	20	0	9
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	CLEAR_AIR_ACT_CHEMICAL	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	813	2	3	NO	YES
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	COMPUTED_REGION_MFUY_BEE2	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	29	2	1	8
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_5_4_OTHER_DISPOSAL	TEXT	813	813	813	0	0	813	804	0	0	0	0	0	0	0	0	37	20	0	970
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M99	TEXT	813	813	813	0	0	813	811	0	0	0	0	0	0	0	0	15	6	0	9070
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M24	TEXT	813	813	813	0	0	813	803	0	0	0	0	0	0	0	0	45	18	0	9233.43
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	YEAR	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	4	2002	2002
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_1_POTW_TRANSFERS_FOR_RELEASE	TEXT	813	813	813	0	0	813	797	0	0	0	0	0	0	0	0	26	20	0	9.32
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	PARENT_COMPANY_NAME	TEXT	813	813	670	0	143	0	0	0	0	0	0	0	0	0	0	119	51	ACADEMY CORP	WESTINGHOUSE ELECTRIC CO LLC
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M28	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	2	6	0	136858
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	METAL_CATEGORY	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	5	1	0	4
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	FACILITY_NAME	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	195	54	ACADEMY PIONEER LLC	ZERO MANUFACTURING
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	ST	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	1	2	UT	UT
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_1C_OFF_SITE_CONTAINED_REL	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_5_RECYCLING_OFF_SITE	TEXT	813	813	813	0	0	813	794	0	0	0	0	0	0	0	0	101	18	0	9938
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	SRC_SHA256	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	1	64	0302b8229414f218d85a49256052ac06dfa337f305d53a809cba9fd928be	0302b8229414f218d85a49256052ac06dfa337f305d53a809cba9fd928be
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M41	TEXT	813	813	813	0	0	813	798	0	0	0	0	0	0	0	0	37	18	0	91167
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M64	TEXT	813	813	813	0	0	813	801	0	0	0	0	0	0	0	0	26	18	0	95.02
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	OFF_SITE_RECOVERY_TOTAL	TEXT	813	813	813	0	0	813	812	0	0	0	0	0	0	0	0	21	18	0	983
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M93	TEXT	813	813	813	0	0	813	812	0	0	0	0	0	0	0	0	26	6	0	9033
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M71	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	TRIBE	TEXT	813	813	11	0	802	0	0	0	0	0	0	0	0	0	0	1	56	Ute Indian Tribe of the Uintah & Ouray Reservation, Utah	Ute Indian Tribe of the Uintah & Ouray Reservation, Utah
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M62	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	DOC_CTRL_NUM	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	820	13	1302200005953	1302205230992
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M79	TEXT	813	813	813	0	0	813	805	0	0	0	0	0	0	0	0	20	18	0	75.400000000000006
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M94	TEXT	813	813	813	0	0	813	810	0	0	0	0	0	0	0	0	7	18	0	7715
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	SIC_4	TEXT	813	813	6	0	807	6	6	0	0	0	0	0	0	0	0	1	4	3542	3542
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	PROD_WASTE_8_1_THRU_8_7	TEXT	813	813	813	0	0	813	674	0	0	0	0	0	0	0	0	644	21	0	998518.3
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M54	TEXT	813	813	813	0	0	813	811	0	0	0	0	0	0	0	0	20	8	0	755
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	COMPUTED_REGION_2FPW_SWV9	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	45	2	1	9
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M81	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_2_ENERGY_RECOVERY_ON_SITE	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	5	7	0	81000
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_4_RECYCLING_ON_SITE	TEXT	813	813	813	0	0	813	801	0	0	0	0	0	0	0	0	67	9	0	9576.6
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	SOURCE_RUN_ID	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	1	36	c8f5abfc-5ef5-49b2-a278-841ac7f36253	c8f5abfc-5ef5-49b2-a278-841ac7f36253
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M95	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	2	5	0	25544
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M40	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	8	3	0	3
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	PRIMARY_NAICS	TEXT	813	813	807	0	6	807	807	0	0	0	0	0	0	0	0	104	6	212221	928110
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_5_3A_RCRA_C_SURFACE_IMP	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	TRI_FACILITY_ID	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	191	15	84006KNNCT12300	84790CBNTC188N3
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_1A_ON_SITE_CONTAINED_REL	TEXT	813	813	813	0	0	813	811	0	0	0	0	0	0	0	0	3	6	0	98.6
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	UNIT_OF_MEASURE	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	2	6	Grams	Pounds
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_2_STACK_AIR	TEXT	813	813	813	0	0	813	696	0	0	0	0	0	0	0	0	255	23	0	990
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_8_ONE_TIME_RELEASE	TEXT	813	813	234	0	579	234	228	0	0	0	0	0	0	0	0	34	18	0	9700
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M61	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	4	5	0	4485
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_7_TREATMENT_OFF_SITE	TEXT	813	813	813	0	0	813	807	0	0	0	0	0	0	0	0	95	21	0	9600
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	COMPUTED_REGION_D2C3_WKVQ	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	21	4	2968	901
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	OFF_SITE_TREATED_TOTAL	TEXT	813	813	813	0	0	813	807	0	0	0	0	0	0	0	0	56	8	0	8900
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M10	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	2	5	0	15770
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	STREET_ADDRESS	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	192	51	1 BROWNING PL	US INTERSTATE 80 EXIT 49 5 MILES S OF INTERSTATE 80
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M56	TEXT	813	813	813	0	0	813	812	0	0	0	0	0	0	0	0	19	18	0	983
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	SIC_6	TEXT	813	813	6	0	807	6	6	0	0	0	0	0	0	0	0	1	4	3499	3499
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	COMPUTED_REGION_JDNU_JMST	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	70	3	101	94
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_5_3_SURFACE_IMPOUNDMENT	TEXT	813	813	813	0	0	813	804	0	0	0	0	0	0	0	0	69	18	0	96000
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	INGESTED_AT	TEXT	813	813	813	0	0	0	0	0	0	813	0	0	813	0	0	1	26	2026-06-24 05:40:09.250717	2026-06-24 05:40:09.250717
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	OFF_SITE_RELEASE_TOTAL	TEXT	813	813	813	0	0	813	743	0	0	0	0	0	0	0	0	130	21	0	9345.6
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_1_FUGITIVE_AIR	TEXT	813	813	813	0	0	813	742	0	0	0	0	0	0	0	0	228	21	0	97
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	SIC_2	TEXT	813	813	109	0	704	109	109	0	0	0	0	0	0	0	0	19	4	1221	5171
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_4_1_UNDERGROUND_CLASS_I	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M69	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	13	5	0	8
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	PRIMARY_SIC	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	102	4	1021	9711
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M67	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	FORM_TYPE	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	2	1	A	R
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M73	TEXT	813	813	813	0	0	813	807	0	0	0	0	0	0	0	0	14	21	0	778
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	SIC_3	TEXT	813	813	10	0	803	10	10	0	0	0	0	0	0	0	0	4	4	3317	71
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	CHEMICAL	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	124	69	1,1,1,2-TETRACHLOROETHANE	ZINC COMPOUNDS
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M20	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	2	5	0	11979
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M26	TEXT	813	813	813	0	0	813	798	0	0	0	0	0	0	0	0	39	18	0	8500
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	COUNTY	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	21	10	BEAVER	WEBER
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	LOCATION_1	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	186	166	{"latitude": "37.114737", "longitude": "-113.521315", "human	{"latitude": "41.893157", "longitude": "-112.201144", "human
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	OFF_SITE_RECYCLED_TOTAL	TEXT	813	813	813	0	0	813	788	0	0	0	0	0	0	0	0	101	18	0	9233.43
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M65	TEXT	813	813	813	0	0	813	785	0	0	0	0	0	0	0	0	22	20	0	9345.6
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	CARCINOGEN	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	813	2	3	NO	YES
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_9_PRODUCTION_RATIO	TEXT	813	813	686	0	127	686	162	0	0	0	0	0	0	0	0	127	19	0	94
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	BIA_CODE	TEXT	813	813	11	0	802	11	11	0	0	0	0	0	0	0	0	1	3	687	687
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M50	TEXT	813	813	813	0	0	813	809	0	0	0	0	0	0	0	0	30	6	0	8400
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M66	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_1_POTW_TRANSFERS_FOR_TREATM	TEXT	813	813	813	0	0	813	805	0	0	0	0	0	0	0	0	57	18	0	80
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M92	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	3	5	0	6683
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_1_RELEASES	TEXT	813	813	813	0	0	813	693	0	0	0	0	0	0	0	0	505	21	0	998518.3
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_3_ENERGY_RECOVERY_OFF_SITE	TEXT	813	813	813	0	0	813	811	0	0	0	0	0	0	0	0	21	18	0	983
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	PARENT_COMPANY_DB_NUMBER	TEXT	813	813	529	0	284	529	529	0	0	0	0	0	0	0	0	100	9	102971785	99313462
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	TOTAL_RELEASES	TEXT	813	813	813	0	0	813	628	0	0	0	0	0	0	0	0	522	21	0	99732
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_5_1A_RCRA_C_LANDFILLS	TEXT	813	813	813	0	0	813	811	0	0	0	0	0	0	0	0	35	8	0	998314.6
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M63	TEXT	813	813	813	0	0	813	811	0	0	0	0	0	0	0	0	9	6	0	881
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	METAL	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	813	2	3	NO	YES
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	SIC_5	TEXT	813	813	6	0	807	6	6	0	0	0	0	0	0	0	0	1	4	3541	3541
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_5_3B_OTHER_SURFACE_IMP	TEXT	813	813	813	0	0	813	812	0	0	0	0	0	0	0	0	2	6	0	7152.5
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_5_1B_OTHER_LANDFILLS	TEXT	813	813	813	0	0	813	793	0	0	0	0	0	0	0	0	82	18	0	98.6
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_2_M72	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	2	2	0	13
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_6_1_POTW_TOTAL_TRANSFERS	TEXT	813	813	813	0	0	813	796	0	0	0	0	0	0	0	0	27	20	0	9.32
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_1B_ON_SITE_OTHER_RELEASES	TEXT	813	813	813	0	0	813	808	0	0	0	0	0	0	0	0	10	18	0	8414.7099999999991
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_4_2_UNDERGROUND_CLASS_II_V	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	CLASSIFICATION	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	0	3	6	Dioxin	TRI
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	COMPUTED_REGION_5D9V_6BUI	TEXT	813	813	813	0	0	813	813	0	0	0	0	0	0	0	0	21	2	10	9
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_8_6_TREATMENT_ON_SITE	TEXT	813	813	813	0	0	813	810	0	0	0	0	0	0	0	0	151	8	0	98223
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	C_5_3_WATER	TEXT	813	813	813	0	0	813	803	0	0	0	0	0	0	0	0	34	20	0	94
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3	FEDERAL_FACILITY	TEXT	813	813	813	0	0	0	0	0	0	0	0	0	0	0	813	2	3	NO	YES
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	SRC_SHA256	TEXT	808	808	808	0	0	0	0	0	0	0	0	0	0	0	0	1	64	08ab22f11562b2764e37c04e608ca7b4966f48c7ac38786df03c8590d47f	08ab22f11562b2764e37c04e608ca7b4966f48c7ac38786df03c8590d47f
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	INGESTED_AT	TEXT	808	808	808	0	0	0	0	0	0	808	0	0	808	0	0	1	26	2026-07-02 23:22:52.391213	2026-07-02 23:22:52.391213
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	LATE_SUBMISSION	TEXT	808	808	104	704	0	0	0	0	0	0	0	0	0	0	103	2	22	No (extension granted)	Yes
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	DATE_RESUBMITTED	TEXT	808	808	124	684	0	0	0	0	0	124	0	0	0	0	0	41	10	01/05/2026	12/29/2025
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	ORG_ID	TEXT	808	808	808	0	0	808	808	0	0	0	0	0	0	0	0	405	4	1004	995
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	SUBMITTED_INVALID_FILE	TEXT	808	808	5	803	0	0	0	0	0	0	0	0	0	0	5	1	3	Yes	Yes
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	DATE_SUBMITTED_INITIAL	TEXT	808	808	738	70	0	0	0	0	0	738	0	0	0	0	0	121	10	01/01/2025	12/31/2025
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	FY_END_DATE	TEXT	808	808	808	0	0	0	0	0	0	808	0	0	0	0	0	2	10	2024-06-30	2025-06-30
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	FY_START_DATE	TEXT	808	808	808	0	0	0	0	0	0	808	0	0	0	0	0	2	10	2023-07-01	2024-07-01
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	NO_SUBMISSION	TEXT	808	808	70	738	0	0	0	0	0	0	0	0	0	0	70	1	3	Yes	Yes
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	SUPPLIER_NAME	TEXT	808	808	808	0	0	0	0	0	0	0	0	0	0	0	0	400	67	Adelanto  City Of	Yucaipa Valley Water District
PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	SOURCE_RUN_ID	TEXT	808	808	808	0	0	0	0	0	0	0	0	0	0	0	0	1	36	02a3907f-d693-42b6-8f75-036f1fa084ea	02a3907f-d693-42b6-8f75-036f1fa084ea
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2	C_5_5_4_OTHER_DISPOSAL	TEXT	807	807	807	0	0	807	799	0	0	0	0	0	0	0	0	35	9	0	98
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2	C_6_2_M99	TEXT	807	807	807	0	0	807	804	0	0	0	0	0	0	0	0	17	6	0	91
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2	YEAR	TEXT	807	807	807	0	0	807	807	0	0	0	0	0	0	0	0	1	4	2004	2004
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2	SIC_3	TEXT	807	807	7	800	0	7	7	0	0	0	0	0	0	0	0	3	4	3541	71
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2	C_5_5_2_LAND_TREATMENT	TEXT	807	807	807	0	0	807	807	0	0	0	0	0	0	0	0	14	6	0	8967
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2	C_6_2_M82	TEXT	807	807	807	0	0	807	807	0	0	0	0	0	0	0	0	1	1	0	0
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2	C_8_6_TREATMENT_ON_SITE	TEXT	807	807	807	0	0	807	754	0	0	0	0	0	0	0	0	163	18	0	9896
