company,lists,domain,schema,table,col,rows,distinct,sample
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q3,NAME,1,1,PARKER-HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q3,NAME,1,1,PARKER HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q2,NAME,1,1,PARKER-HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q2,NAME,1,1,PARKER HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_SEC_EDGAR_COMPANY_TICKERS_EXCHANGE,COMPANY_NAME,1,1,PARKER-HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,SPONSOR_DFE_NAME,1,1,PARKER HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME,1,1,PARKER-HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME,1,1,PARKER-HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME_RAW,1,1,PARKER-HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME_RAW,1,1,PARKER-HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_SEC_EDGAR_FINANCIALS,NAME,8,1,PARKER HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_NAME,22,15,PARKER HANNIFIN  CORPORATION | PARKER HANNIFIN CORP SPORLAN VALVE DIV PLANT 1 | PARKER HANNIFIN CORP CONTROL SYSTEMS DIVISION | PARKER HANNIFIN CORP GRESEN HYDRAULICS | PARKER HANNIFIN UHP | PARKER HANNIFIN - DUNN RD PLANT
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,ISSUER_NAME,13,3,PARKER HANNIFIN CORP | PARKER-HANNIFIN CORPORATION RETIREMENT SAVINGS PLAN | PARKER-HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,FACILITY_NAME,26,15,PARKER HANNIFIN UHP | PARKER HANNIFIN CORP | PARKER HANNIFIN CORP GRESEN HYDRAULICS | PARKER HANNIFIN | PARKER HANNIFIN CORP  CHOMERICS DIV | PARKER HANNIFIN CORPORATION GTFSD
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,FACILITY_NAME,46,25,"PARKER HANNIFIN CORP PNEUMATIC DIV KITTERY MAINE | NICHOLS PORTLAND DIVISION PARKER HANNIFIN CORPORATION | PARKER HANNIFIN CORP HPD | PARKER HANNIFIN | PARKER HANNIFIN CORPORATION, CHELSEA PRODUCTS | PARKER HANNIFIN CORP QUICK COU DIV"
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_FATCA_FFI,INSTITUTION_NAME,1,1,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PARKER HANNIFIN
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,NAME,1,1,PARKER -HANNIFIN CORPORATION POLITICAL ACTION COMMITTEE
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,LEGAL_NAME,1,1,PARKER-HANNIFIN FOUNDATION
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_SEC_INSIDER_SUBMISSION,ISSUER_NAME,694,2,PARKER HANNIFIN CORP | PARKER-HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,582,123,ROBERK DIVISION PARKER HANNIFIN CORP. | E I S DIVISION PARKER HANNIFIN CORP | PARKER-HANNIFIN CORPORATION FLUID SYSTEM CONNECTORS DIVISION | PARKER HANNIFIN CORP CYLINDER DIVISION | PARKER HANNIFIN CORP TU | PARKER HANNIFIN CORP AUTOMATION GROUP
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_IRS_990_EFILE_INDEX,TAXPAYER_NAME,5,1,PARKER-HANNIFIN FOUNDATION
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_NAME,2253,4,PARKER-HANNIFIN CORPORATION | PARKER-HANNIFIN CORP | PARKER HANNIFIN CORPORATION | PARKER HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_PARENT_NAME,38,3,PARKER-HANNIFIN CORP | PARKER-HANNIFIN CORPORATION | PARKER HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,6,2,PARKER HANNIFIN CORPORATION | PARKER HANNIFIN EPS DIV
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,10316,8,PARKER HANNIFIN SINGAPORE PTE LTD | PARKER-HANNIFIN CORPORATION | PARKER-HANNIFIN CORP | PARKER HANNIFIN CORP | PARKER HANNIFIN GMBH | PARKER HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,10591,11,PARKER-HANNIFIN CORPORAT | PARKER-HANNIFIN CORPORATION | PARKER HANNIFIN CORPORATION (1060) | PARKER HANNIFIN CUSTOMER SUPPO | PARKER-HANNIFIN  CORPORATION | PARKER HANNIFIN INDUSTRIES LTD
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,10153,11,PARKER HANNIFIN CUSTOMER SUPPORT INCORPORATED | PARKER-HANNIFIN CORP | PARKER HANNIFIN CUSTOMER SUPPO | PARKER HANNIFIN CORPORATION (1316) | PARKER HANNIFIN CORP | PARKER-HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,9875,5,PARKER HANNIFIN CUSTOMER SUPPO | PARKER HANNIFIN CORPORATION | PARKER-HANNIFIN CORPORATION | PARKER HANNIFIN INDUSTRIES LTD | PARKER-HANNIFIN CORP
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_DOING_BUSINESS_AS_NAME,4,4,PARKER HANNIFIN CORPORATION (1060) | PARKER HANNIFIN RFRGN & AC | PARKER HANNIFIN CORPORATION (9531) | PARKER HANNIFIN CORPORATION INDUSTRIAL GAS FILTRATION AND GENERATION DIVISION
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,51438,6,PARKER-HANNIFIN CORPORATION | PARKER-HANNIFIN CORP | PARKER HANNIFIN CORPORATION (1060) | PARKER HANNIFIN CUSTOMER SUPPO | PARKER HANNIFIN CORPORATION | PARKER HANNIFIN INDUSTRIES LTD
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,54360,10,PARKER HANNIFIN CORP | PARKER HANNIFIN GMBH | PARKER HANNIFIN CORPORATION (1060) | PARKER HANNIFIN CANADA | PARKER HANNIFIN CORPORATION | PARKER HANNIFIN CUSTOMER SUPPO
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME,32,1,PARKER-HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME_RAW,35,3,"PARKER-HANNIFIN CORPORATION | PARKER-HANNIFIN, CORPORATION | PARKER HANNIFIN CORPORATION"
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME,31,3,PARKER HANNIFIN CORP | PARKER-HANNIFIN CORPORATION | PARKER HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME_RAW,33,1,PARKER-HANNIFIN CORPORATION
PARKER HANNIFIN,toxic_release,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,4068,33,PARKER HANNIFIN CORPORATION/EXECUTI | PARKER HANNIFIN COPRORAITON | PARKER HANNIFIN CORPORATION/VP CHIE | PARKER-HANNIFIN CORP | PARKER HANNIFIN CORPORATE OFFICES | PARKER HANNIFIN CORPORATION/ENGINEE
PARKER HANNIFIN,toxic_release,open_data,OPEN_DATA,OPEN_DATA__INTL_FR_DATA_GOUV,ORGANIZATION_NAME,3,1,PARKER HANNIFIN FRANCE SAS
PARKER HANNIFIN,toxic_release,politics,POLITICS,POLITICS__FED_FEC_PAC_SUMMARY,COMMITTEE_NAME,4,1,PARKER -HANNIFIN CORPORATION POLITICAL ACTION COMMITTEE
PARKER HANNIFIN,toxic_release,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,CLIENT_NAME,21,1,PARKER HANNIFIN
PARKER HANNIFIN,toxic_release,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_NAME,1,1,PARKER HANNIFIN
PARKER HANNIFIN,toxic_release,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_NAME,4,1,PARKER HANNIFIN
PARKER HANNIFIN,toxic_release,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,127,5,PARKER HANNIFIN | PARKER HANNIFIN (CLARCOR INDUSTRIAL AIR) | PARKER HANNIFIN COPORATION | PARKER HANNIFIN CORP | PARKER HANNIFIN CORPORATION
PARSONS,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_COMPANY,7,1,PARSONS CORPORATION
PARSONS,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,3,1,PARSONS CORPORATION
PARSONS,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,1,1,JIN O. JIN V. PARSONS CORPORATION
PARSONS,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,19,18,"FAUSTO G. ANDRADE DANIEL G. APAEZ KENNETH D. CARPENTER FRED W. CASTELIN JIMMIE D. COX ROBIN L. (FARBER) RAMAGE LILIA M.  | PARSONS CORPORATION OF CALIFORNIA AND COMMERCIAL INSURANCE COMPANY OF NEWARK, NEW JERSEY V. DIRECTOR, OFFICE OF WORKERS' | BROOKLYN NAVY YARD COGENERATION PARTNERS, L.P. ET AL., PETITIONERS, V. THE SUPERIOR COURT OF ORANGE COUNTY, RESPONDENT;  | ROCKY MOUNTAIN FESTIVALS, INC., D/B/A COLORADO RENAISSANCE FESTIVALS, INC., PETITIONER, V. PARSONS CORPORATION AND JAMES | THE PARSONS CORPORATION AND THE RALPH M. PARSONS COMPANY V. UNITED STATES | GUST K. NEWBERG CONSTRUCTION COMPANY V. ANDREW W. LOVEN KLINE P. BARNEY, JR. ROBERT L. WHITE NICHOLAS L. PRESECAN THE PA"
PARSONS,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,11,7,"JIN JIN V. PARSONS CORPORATION | PARSONS CORPORATION | THE BABCOCK & WILCOX COMPANY V. PARSONS CORPORATION V. INSURANCE COMPANY OF NORTH AMERICA | PARSONS CORPORATION, RALPH M. PARSONS COMPANY V. UNITED STATES | PARSONS CORPORATION OF CALIFORNIA V. DIRECTOR, OFFICE OF WORKERS' COMPENSATION PROGRAMS | JIN V. PARSONS CORPORATION"
PARSONS,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,47,41,"THE BABCOCK & WILCOX COMPANY V. PARSONS CORPORATION V. INSURANCE COMPANY OF NORTH AMERICA | PARSONS CORPORATION, RALPH M. PARSONS COMPANY V. UNITED STATES | ZOU V. PARSONS CORPORATION | JONES V. PARSONS CORPORATION | RYDING V. PARSONS CORPORATION | PARSONS CORPORATION OF CALIFORNIA V. DIRECTOR, OFFICE OF WORKERS' COMPENSATION PROGRAMS"
PARSONS,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,4,1,PARSONS CORPORATION
PARSONS,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,14,13,"FAUSTO G. ANDRADE DANIEL G. APAEZ KENNETH D. CARPENTER FRED W. CASTELIN JIMMIE D. COX ROBIN L. (FARBER) RAMAGE LILIA M.  | STATE OF ALASKA, DEPARTMENT OF REVENUE V. THE PARSONS CORPORATION AND THE RALPH M. PARSONS COMPANY | NO. 1 CONTRACTING CORPORATION V. PARSONS PANAMERICAN CORPORATION, RALPH M. PARSONS COMPANY, PARSONS CORPORATION, VIRGIN  | ROBERT MCLEOD, CROSS-APPELLEE V. PARSONS CORPORATION | JIN O. JIN V. PARSONS CORPORATION | PARSONS CORPORATION OF CALIFORNIA AND COMMERCIAL INSURANCE COMPANY OF NEWARK, NEW JERSEY V. DIRECTOR, OFFICE OF WORKERS'"
PARSONS,contracts,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME,7,1,PARSONS CORPORATION
PARSONS,contracts,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME_RAW,7,2,PARSONS CORPORATION | THE PARSONS CORPORATION
PARSONS,contracts,money,FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,ISSUER_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,8,2,PARSONS CORPORATION | J. L. PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_PARENT_NAME,1080,2,THE PARSONS CORPORATION | PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_NAME,3,1,PARSONS CORPORATION
PARSONS,contracts,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,65,2,PARSONS CORPORATION POLITICAL ACTION COMMITTEE | PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,5956,2,PARSONS CORPORATION | THE PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,16,1,PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,5510,2,PARSONS CORPORATION | THE PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,16,2,PARSONS CORPORATION | THE PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,19988,2,THE PARSONS CORPORATION | PARSONS CORPORATION
PARSONS,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,48,1,PARSONS CORPORATION
PARSONS,contracts,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,2475,9,PARSONS CORPORATION/VICE PRESIDENR | PARSONS  CORPORATION | PARSONS CORPORATION/CONSTRUCTION MA | WORLEY PARSONS CORPORATION | 911 PARSONS CORPORATION | PARSONS CORPORATION
PARSONS,contracts,politics,POLITICS,POLITICS__FED_FEC_PAC_SUMMARY,COMMITTEE_NAME,4,1,PARSONS CORPORATION POLITICAL ACTION COMMITTEE
PARSONS,contracts,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,ENTITY_NAME,6,1,PARSONS CORPORATION
PARSONS,contracts,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,FILER_FULL_NAME,5,1,PARSONS CORPORATION
PARSONS,contracts,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,CLIENT_NAME,2,1,PARSONS CORPORATION
PARSONS,contracts,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,EMPLOYER_NAME,1,1,PARSONS CORPORATION
PARSONS,contracts,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_NAME,12,1,PARSONS CORPORATION
PARSONS,contracts,politics,POLITICS,POLITICS__CA_LOBBY_COVER,FIRM_NAME,21,1,PARSONS CORPORATION
PARSONS,contracts,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,226,2,PARSONS CORPORATION | PALMETTO GROUP ON BEHALF OF PARSONS CORPORATION
PARSONS,contracts,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,REGISTRANT_NAME,49,1,PARSONS CORPORATION
PAYPAL,complaints visas,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES,NAME,1,1,"PAYPAL, INC A.V.V. (I.L.)"
PAYPAL,complaints visas,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,COMPANY_NAME,5,5,PAYPAL INTERNATIONAL LIMITED | PAYPAL LIMITED | PAYPAL EUROPE SERVICES LIMITED | PAYPAL EUROPE SE | PAYPAL GIVING FUND IRELAND COMPANY LIMITED BY GUARANTEE
PAYPAL,complaints visas,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,SORT_NAME,1,1,PAYPAL JH AT YAHOO
PAYPAL,complaints visas,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,ORG_NAME,1,1,PAYPAL CHARITABLE GIVING FUND
PAYPAL,complaints visas,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,COMPANY_NAME,4,3,PAYPAL LIMITED | PAYPAL GIVING FUND UK | PAYPAL UK LTD
PAYPAL,complaints visas,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,NAME,8,2,"PAYPAL HOLDINGS, INC. | PAYPAL CHARITABLE GIVING FUND"
PAYPAL,complaints visas,consumer,CONSUMER_PROTECTION,CONSUMER_PROTECTION__FED_CFPB_COMPLAINTS,COMPANY,41549,1,"PAYPAL HOLDINGS, INC"
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,1,1,PAYPAL INC
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,1,1,PAYPAL INC
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,1,1,PAYPAL INC
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,2,1,PAYPAL INC
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,3,1,PAYPAL INC
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,3,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,3,1,"PAYPAL, INC."
PAYPAL,complaints visas,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,3,1,PAYPAL INC
PAYPAL,complaints visas,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,19,5,"PAYPAL HOLDINGS, INC | PAYPAL HOLDINGS, INC. | PAYPAL | PAYPAL INC. | PAYPAL HOLDINGS"
PAYPAL,complaints visas,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,397,19,"PAYPAL DATA SERVICES INC. | PAYPAL HOLDINGS | PAYPAL HOLDINGS, INC | PAYPAL CREDIT | PAYPAL DATA SERVICES | PAYPAL INC."
PAYPAL,complaints visas,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,1053,4,"PAYPAL DATA SERVICES INC. | PAYPAL DATA SERVICES, INC. | PAYPAL DATA SERVICE, INC. | PAYPAL, INC."
PAYPAL,complaints visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,5,5,"PAYPAL, INC. V. CFPB | FINTIV, INC. V. PAYPAL HOLDINGS, INC. | TERRY KASS V. PAYPAL INC. | DAVID ROBERTS V. PAYPAL | MICHAEL ECKERT V. PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,15,15,"DANIELLE LATRIECE TUCKER V. PAYPAL | INTERNET PAYMENTS PATENTS LTD. V. PAYPAL INC. | SAMEH ELMIHI V. PAYPAL HOLDINGS, INC. | BRIAN T. COLLUM, PLAINTIFF-APPELLANT V. PAYPAL; KELLIE CAIN, DEFENDANTS-APPELLEES | VINCENT FARINELLA, NANETTE ARAGON, DANIEL SCHOPPE, JASON ETTEN, GEORGE CESAR, DENNIS TRUBITSKY, AND DOUGLAS MASHKOW, IND | MOISES ZEPEDA, PLAINTIFF, V. PAYPAL, INC., DEFENDANT"
PAYPAL,complaints visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,81,55,"DAVID ROBERTS V. PAYPAL | VALENTINE V. PAYPAL, INC. | SYED ALI V. PAYPAL, INC. | SABOL V. PAYPAL HOLDINGS, INC. | EVANS V. PAYPAL, INC. | LAND OF LAND, INC. V. PAYPAL, INC."
PAYPAL,complaints visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,14,4,"PAYPAL | PAYPAL, INC. | PAYPAL, INC. V. | PAYPAL/EBAY"
PAYPAL,complaints visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,5,5,"KORMAN COMMERCIAL PROPERTIES, INC. V. THE FURNITURE.COM, LLC A/K/A FURNITURE.COM, INC. V. PAYPAL, INC. | EBENEZER LARBI AKITA V. PAYPAL, TETEE BENDU ROGERS, AND HUSAIN ANDREW ROGERS | FIRST USA BANK, N.A. V. PAYPAL, INC. V. PETER A. THIEL, SUBPOENAED PARTY-APPELLANT | BRIAN T. COLLUM V. PAYPAL, INC., APPELLEE BRIAN T. COLLUM V. PAYPAL, INC. TODD ENGLAND ANGELA ANDERSON MICHELLE KOPCHINS | BRIAN T. COLLUM V. PAYPAL"
PAYPAL,complaints visas,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,404,342,"RICHARDSON V. PAYPAL, INC. | HELEN RENEE TRAYLOR V. PAYPAL, INC. | LAND OF LAND, INC. V. PAYPAL, INC. | FLEXXAIRE MANUFACTURIN INC. V. PAYPAL/EBAY INC. | SOUTHERN BLOOMS CO., LLC V. PAYPAL, INC. | BROWN V. PAYPAL CREDIT"
PAYPAL,complaints visas,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ESTABLISHMENT_NAME,4,4,PAYPAL | PAYPAL INC LA VISTA B1 CAFE | PAYPAL COFFEE SHOP | PAYPAL SCOTTSDALE
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q1,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2026Q1,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q1,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q4,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q3,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q3,NAME,1,1,"PAYPAL HOLDINGS, INC."
PAYPAL,complaints visas,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q2,NAME,1,1,"PAYPAL HOLDINGS, INC."
