schema	table	column	type	regex_tag	regex_verdict	real_tag	real_tier	real_verdict	sampled	filled	distinct	regex_shape_pct	real_shape_pct	value_looks_like	name_hint	names_holds	fips_level	examples
POLITICS	POLITICS__FED_FJC_JUDGES	NID	TEXT						2000	2000	2000							"[""13761857"", ""1393931"", ""1376976""]"
POLITICS	POLITICS__FED_FJC_JUDGES	JID	TEXT						2000	2000	2000							"[""13761857"", ""3419"", ""1""]"
POLITICS	POLITICS__FED_FJC_JUDGES	LAST_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1370					parts of people's names		"[""Abelson"", ""Abrams"", ""Abruzzo""]"
POLITICS	POLITICS__FED_FJC_JUDGES	FIRST_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	669					parts of people's names		"[""Adam"", ""Ronnie"", ""Matthew""]"
POLITICS	POLITICS__FED_FJC_JUDGES	MIDDLE_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	1755	877					parts of people's names		"[""Ben"", ""T."", ""Gbana""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SUFFIX	TEXT						2000	190	4							"[""Jr."", ""III"", ""II""]"
POLITICS	POLITICS__FED_FJC_JUDGES	BIRTH_MONTH	TEXT						2000	1143	12							"[""4"", ""6"", ""10""]"
POLITICS	POLITICS__FED_FJC_JUDGES	BIRTH_DAY	TEXT						2000	1142	31							"[""30"", ""7"", ""25""]"
POLITICS	POLITICS__FED_FJC_JUDGES	BIRTH_YEAR	TEXT						2000	2000	236							"[""1982"", ""1968"", ""1889""]"
POLITICS	POLITICS__FED_FJC_JUDGES	BIRTH_CITY	TEXT						2000	1990	1025							"[""Cleveland"", ""New York"", ""Brooklyn""]"
POLITICS	POLITICS__FED_FJC_JUDGES	BIRTH_STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	1998	92	94.9	94.9					"[""OH"", ""NY"", ""VA""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEATH_MONTH	TEXT						2000	1157	12							"[""5"", ""6"", ""12""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEATH_DAY	TEXT						2000	1155	31							"[""28"", ""21"", ""2""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEATH_YEAR	TEXT						2000	1157	204							"[""1971"", ""1906"", ""2018""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEATH_CITY	TEXT						2000	856	422							"[""Potomac"", ""Pittsburgh"", ""West Orange""]"
POLITICS	POLITICS__FED_FJC_JUDGES	DEATH_STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	859	57	99.1	99.1					"[""MD"", ""PA"", ""NJ""]"
POLITICS	POLITICS__FED_FJC_JUDGES	GENDER	TEXT						2000	2000	2							"[""Male"", ""Female""]"
POLITICS	POLITICS__FED_FJC_JUDGES	RACE_OR_ETHNICITY	TEXT						2000	2000	21							"[""White"", ""African American"", ""Hispanic""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_TYPE_1	TEXT						2000	2000	7							"[""U.S. District Court"", ""U.S. Court of Appeals"", ""Other""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_NAME_1	TEXT			NAME	PROBABILISTIC	PASS	2000	2000	141					organizations		"[""U.S. District Court for the District of Maryland"", ""U.S. District Court for the Southern District of New York"", ""U.S. District Court for the Eastern District of New York""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTMENT_TITLE_1	TEXT						2000	2000	6							"[""Judge"", ""Associate Justice"", ""Associate Judge""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTING_PRESIDENT_1	TEXT						2000	2000	45							"[""Joseph R. Biden"", ""Barack Obama"", ""Franklin D. Roosevelt""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_APPOINTING_PRESIDENT_1	TEXT						2000	1981	6							"[""Democratic"", ""Republican"", ""None (reassignment)""]"
POLITICS	POLITICS__FED_FJC_JUDGES	REAPPOINTING_PRESIDENT_1	TEXT						2000	9	4							"[""Theodore Roosevelt"", ""Chester A. Arthur"", ""Calvin Coolidge""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_REAPPOINTING_PRESIDENT_1	TEXT						2000	9	1							"[""Republican""]"
POLITICS	POLITICS__FED_FJC_JUDGES	ABA_RATING_1	TEXT						2000	1276	6							"[""Well Qualified"", ""Qualified"", ""Exceptionally Well Qualified""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SEAT_ID_1	TEXT						2000	1999	1999							"[""MDD1103"", ""NYSD2704"", ""NYED0601""]"
POLITICS	POLITICS__FED_FJC_JUDGES	STATUTE_AUTHORIZING_NEW_SEAT_1	TEXT						2000	442	109							"[""49 Stat. 659"", ""44 Stat. 669"", ""44 Stat. 1370""]"
POLITICS	POLITICS__FED_FJC_JUDGES	RECESS_APPOINTMENT_DATE_1	DATE						2000	161	129							"[""1895-05-17"", ""1901-08-30"", ""1927-05-19""]"
POLITICS	POLITICS__FED_FJC_JUDGES	NOMINATION_DATE_1	DATE						2000	1995	1242							"[""2024-05-14"", ""2011-07-28"", ""1936-02-03""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_REFERRAL_DATE_1	DATE						2000	1916	1190							"[""2024-05-14"", ""2011-07-28"", ""1936-02-03""]"
POLITICS	POLITICS__FED_FJC_JUDGES	HEARING_DATE_1	DATE						2000	1343	771							"[""2024-06-05"", ""2011-10-04"", ""1982-08-11""]"
POLITICS	POLITICS__FED_FJC_JUDGES	JUDICIARY_COMMITTEE_ACTION_1	TEXT						2000	1995	9							"[""Reported (favorably)"", ""Reported (no recommendation recorded)"", ""Reported (unfavorably)""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_ACTION_DATE_1	DATE						2000	1905	1053							"[""2024-07-11"", ""2011-11-03"", ""1936-02-11""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SENATE_VOTE_TYPE_1	TEXT						2000	1984	3							"[""Roll Call"", ""Voice"", ""Unknown""]"
POLITICS	POLITICS__FED_FJC_JUDGES	AYES_NAYS_1	TEXT						2000	467	220							"["" 53/43"", "" 96/2"", "" 49/47""]"
POLITICS	POLITICS__FED_FJC_JUDGES	CONFIRMATION_DATE_1	DATE						2000	1983	1294							"[""2024-09-10"", ""2012-03-22"", ""1936-02-12""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMISSION_DATE_1	DATE						2000	1987	1347							"[""2024-09-12"", ""2012-03-23"", ""1936-02-15""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_BEGIN_1	TEXT						2000	579	83							"[""2009"", ""1976"", ""1998""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_END_1	TEXT						2000	525	82							"[""2016"", ""1990"", ""2004""]"
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_1	TEXT						2000	3	3							"[""2018"", ""2001"", ""2016""]"
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_END_1	TEXT						2000	3	3							"[""2021"", ""2010"", ""2019""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SENIOR_STATUS_DATE_1	DATE						2000	880	811							"[""1966-02-15"", ""1996-05-31"", ""1994-02-15""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_1	TEXT						2000	1307	8							"[""Death"", ""Appointment to Another Judicial Position"", ""Reassignment""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_DATE_1	DATE						2000	1307	1255							"[""1971-05-28"", ""1891-02-09"", ""2018-06-21""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_TYPE_2	TEXT						2000	280	7							"[""U.S. Circuit Court (1869-1911)"", ""U.S. District Court"", ""U.S. Court of Appeals""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_NAME_2	TEXT			NAME	PROBABILISTIC	PASS	2000	280	67					organizations		"[""U.S. Circuit Courts for the Third Circuit"", ""U.S. District Court for the Central District of Illinois"", ""U.S. Circuit Courts for the Eighth Circuit""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTMENT_TITLE_2	TEXT						2000	280	6							"[""Judge"", ""Associate Justice"", ""Chief Justice""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTING_PRESIDENT_2	TEXT						2000	280	39							"[""Benjamin Harrison"", ""None (reassignment)"", ""Theodore Roosevelt""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_APPOINTING_PRESIDENT_2	TEXT						2000	280	7							"[""Republican"", ""None (reassignment)"", ""Democratic""]"
POLITICS	POLITICS__FED_FJC_JUDGES	REAPPOINTING_PRESIDENT_2	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_REAPPOINTING_PRESIDENT_2	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	ABA_RATING_2	TEXT						2000	100	4							"[""Exceptionally Well Qualified"", ""Well Qualified"", ""Qualified""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SEAT_ID_2	TEXT						2000	280	279							"[""1869CC30102"", ""ILCD0201"", ""1869CC80302""]"
POLITICS	POLITICS__FED_FJC_JUDGES	STATUTE_AUTHORIZING_NEW_SEAT_2	TEXT						2000	95	45							"[""93 Stat. 6"", ""5 Stat. 247"", ""80 Stat. 75""]"
POLITICS	POLITICS__FED_FJC_JUDGES	RECESS_APPOINTMENT_DATE_2	DATE						2000	19	19							"[""1905-05-20"", ""1954-09-20"", ""1906-09-25""]"
POLITICS	POLITICS__FED_FJC_JUDGES	NOMINATION_DATE_2	DATE						2000	234	220							"[""1891-01-23"", ""1905-12-05"", ""1966-06-28""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_REFERRAL_DATE_2	DATE						2000	224	211							"[""1891-01-24"", ""1905-12-06"", ""1966-06-28""]"
POLITICS	POLITICS__FED_FJC_JUDGES	HEARING_DATE_2	DATE						2000	140	134							"[""1966-07-20"", ""1959-05-04"", ""2006-01-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	JUDICIARY_COMMITTEE_ACTION_2	TEXT						2000	234	6							"[""Reported (favorably)"", ""Reported (no recommendation recorded)"", ""Not Reported""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_ACTION_DATE_2	DATE						2000	220	202							"[""1891-02-03"", ""1905-12-11"", ""1966-07-21""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SENATE_VOTE_TYPE_2	TEXT						2000	231	3							"[""Voice"", ""Roll Call"", ""Unknown""]"
POLITICS	POLITICS__FED_FJC_JUDGES	AYES_NAYS_2	TEXT						2000	43	39							"["" 58/42"", "" 30/11"", "" 52/48""]"
POLITICS	POLITICS__FED_FJC_JUDGES	CONFIRMATION_DATE_2	DATE						2000	231	215							"[""1891-02-03"", ""1905-12-12"", ""1966-07-22""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMISSION_DATE_2	DATE						2000	277	237							"[""1891-02-03"", ""1979-03-31"", ""1905-12-12""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_BEGIN_2	TEXT						2000	41	28							"[""1982"", ""1965"", ""1999""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_END_2	TEXT						2000	40	29							"[""1984"", ""1972"", ""2002""]"
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_2	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_END_2	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SENIOR_STATUS_DATE_2	DATE						2000	130	126							"[""1972-08-31"", ""1996-01-01"", ""1929-10-30""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_2	TEXT						2000	240	8							"[""Death"", ""Abolition of Court"", ""Resignation""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_DATE_2	DATE						2000	240	225							"[""1906-06-21"", ""1984-11-23"", ""1911-12-31""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_TYPE_3	TEXT						2000	57	5							"[""U.S. Court of Appeals"", ""U.S. District Court"", ""Supreme Court""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_NAME_3	TEXT			NAME	PROBABILISTIC	PASS	2000	57	32					organizations		"[""U.S. Court of Appeals for the Third Circuit"", ""U.S. Court of Appeals for the Eighth Circuit"", ""U.S. District Court for the Southern District of Mississippi""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTMENT_TITLE_3	TEXT						2000	57	4							"[""Judge"", ""Associate Justice"", ""Chief Judge""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTING_PRESIDENT_3	TEXT						2000	57	24							"[""None (assignment)"", ""Theodore Roosevelt"", ""None (reassignment)""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_APPOINTING_PRESIDENT_3	TEXT						2000	57	6							"[""None (assignment)"", ""Republican"", ""None (reassignment)""]"
POLITICS	POLITICS__FED_FJC_JUDGES	REAPPOINTING_PRESIDENT_3	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_REAPPOINTING_PRESIDENT_3	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	ABA_RATING_3	TEXT						2000	5	3							"[""Exceptionally Well Qualified"", ""Well Qualified"", ""Qualified""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SEAT_ID_3	TEXT						2000	57	57							"[""CA30101"", ""CA80302"", ""MSSD0101""]"
POLITICS	POLITICS__FED_FJC_JUDGES	STATUTE_AUTHORIZING_NEW_SEAT_3	TEXT						2000	29	20							"[""26 Stat. 826"", ""5 Stat. 247"", ""36 Stat. 539""]"
POLITICS	POLITICS__FED_FJC_JUDGES	RECESS_APPOINTMENT_DATE_3	DATE						2000	7	7							"[""1905-05-20"", ""1906-09-25"", ""1863-11-17""]"
POLITICS	POLITICS__FED_FJC_JUDGES	NOMINATION_DATE_3	DATE						2000	36	34							"[""1905-12-05"", ""1910-12-12"", ""1979-12-19""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_REFERRAL_DATE_3	DATE						2000	35	33							"[""1905-12-06"", ""1910-12-12"", ""1979-12-19""]"
POLITICS	POLITICS__FED_FJC_JUDGES	HEARING_DATE_3	DATE						2000	10	10							"[""1980-02-07"", ""1961-08-25"", ""1994-05-12""]"
POLITICS	POLITICS__FED_FJC_JUDGES	JUDICIARY_COMMITTEE_ACTION_3	TEXT						2000	36	4							"[""Reported (favorably)"", ""Reported (no recommendation recorded)"", ""No Committee before December 10, 1816""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_ACTION_DATE_3	DATE						2000	35	33							"[""1905-12-11"", ""1911-01-31"", ""1980-02-19""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SENATE_VOTE_TYPE_3	TEXT						2000	36	2							"[""Voice"", ""Roll Call""]"
POLITICS	POLITICS__FED_FJC_JUDGES	AYES_NAYS_3	TEXT						2000	2	2							"["" 75/17"", "" 53/47""]"
POLITICS	POLITICS__FED_FJC_JUDGES	CONFIRMATION_DATE_3	DATE						2000	36	34							"[""1905-12-12"", ""1911-01-31"", ""1980-02-20""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMISSION_DATE_3	DATE						2000	55	46							"[""1891-06-16"", ""1905-12-12"", ""1838-06-18""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_BEGIN_3	TEXT						2000	6	6							"[""1992"", ""1969"", ""1972""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_END_3	TEXT						2000	6	6							"[""1998"", ""1972"", ""1982""]"
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_3	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_END_3	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SENIOR_STATUS_DATE_3	DATE						2000	16	16							"[""2001-04-01"", ""1974-08-02"", ""1938-06-01""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_3	TEXT						2000	55	8							"[""Death"", ""Resignation"", ""Impeachment & Conviction""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_DATE_3	DATE						2000	55	55							"[""1906-06-21"", ""1916-10-24"", ""1838-09-30""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_TYPE_4	TEXT						2000	6	2							"[""U.S. Court of Appeals"", ""U.S. District Court""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_NAME_4	TEXT			NAME	PROBABILISTIC	PASS	2000	6	5					organizations		"[""U.S. Court of Appeals for the Eighth Circuit"", ""U.S. District Court for the District of Louisiana"", ""U.S. District Court for the Western District of Missouri""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTMENT_TITLE_4	TEXT						2000	6	1							"[""Judge""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTING_PRESIDENT_4	TEXT						2000	6	6							"[""None (assignment)"", ""James Madison"", ""Harry S Truman""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_APPOINTING_PRESIDENT_4	TEXT						2000	6	5							"[""None (assignment)"", ""Jeffersonian Republican"", ""Democratic""]"
POLITICS	POLITICS__FED_FJC_JUDGES	REAPPOINTING_PRESIDENT_4	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_REAPPOINTING_PRESIDENT_4	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	ABA_RATING_4	TEXT						2000	1	1							"[""Well Qualified""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SEAT_ID_4	TEXT						2000	6	6							"[""CA80101"", ""LAD0102"", ""MOWD0303""]"
POLITICS	POLITICS__FED_FJC_JUDGES	STATUTE_AUTHORIZING_NEW_SEAT_4	TEXT						2000	3	3							"[""26 Stat. 826"", ""24 Stat. 308"", ""36 Stat. 539""]"
POLITICS	POLITICS__FED_FJC_JUDGES	RECESS_APPOINTMENT_DATE_4	DATE						2000	1	1							"[""1947-12-20""]"
POLITICS	POLITICS__FED_FJC_JUDGES	NOMINATION_DATE_4	DATE						2000	3	3							"[""1813-05-29"", ""1975-01-28"", ""1910-12-12""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_REFERRAL_DATE_4	DATE						2000	2	2							"[""1975-01-28"", ""1910-12-12""]"
POLITICS	POLITICS__FED_FJC_JUDGES	HEARING_DATE_4	DATE						2000	1	1							"[""1975-02-12""]"
POLITICS	POLITICS__FED_FJC_JUDGES	JUDICIARY_COMMITTEE_ACTION_4	TEXT						2000	3	2							"[""No Committee before December 10, 1816"", ""Reported (favorably)""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_ACTION_DATE_4	DATE						2000	2	2							"[""1975-03-12"", ""1911-01-31""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SENATE_VOTE_TYPE_4	TEXT						2000	3	1							"[""Voice""]"
POLITICS	POLITICS__FED_FJC_JUDGES	AYES_NAYS_4	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	CONFIRMATION_DATE_4	DATE						2000	3	3							"[""1813-06-01"", ""1975-03-13"", ""1911-01-31""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMISSION_DATE_4	DATE						2000	5	5							"[""1891-06-16"", ""1813-06-01"", ""1975-03-14""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_BEGIN_4	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_END_4	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_4	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_END_4	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SENIOR_STATUS_DATE_4	DATE						2000	2	2							"[""1982-05-31"", ""1928-01-31""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_4	TEXT						2000	6	3							"[""Retirement"", ""Death"", ""Recess Appointment-Not Confirmed""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_DATE_4	DATE						2000	6	6							"[""1903-06-04"", ""1820-12-19"", ""1948-06-20""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_TYPE_5	TEXT						2000	1	1							"[""U.S. District Court""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_NAME_5	TEXT			NAME	PROBABILISTIC	PASS	2000	1	1					organizations		"[""U.S. District Court for the Eastern District of Missouri""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTMENT_TITLE_5	TEXT						2000	1	1							"[""Judge""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTING_PRESIDENT_5	TEXT						2000	1	1							"[""Harry S Truman""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_APPOINTING_PRESIDENT_5	TEXT						2000	1	1							"[""Democratic""]"
POLITICS	POLITICS__FED_FJC_JUDGES	REAPPOINTING_PRESIDENT_5	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_REAPPOINTING_PRESIDENT_5	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	ABA_RATING_5	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SEAT_ID_5	TEXT						2000	1	1							"[""MOED0304""]"
POLITICS	POLITICS__FED_FJC_JUDGES	STATUTE_AUTHORIZING_NEW_SEAT_5	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	RECESS_APPOINTMENT_DATE_5	DATE						2000	1	1							"[""1948-06-22""]"
POLITICS	POLITICS__FED_FJC_JUDGES	NOMINATION_DATE_5	DATE						2000	1	1							"[""1949-01-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_REFERRAL_DATE_5	DATE						2000	1	1							"[""1949-01-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	HEARING_DATE_5	DATE						2000	1	1							"[""1949-01-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	JUDICIARY_COMMITTEE_ACTION_5	TEXT						2000	1	1							"[""Reported (favorably)""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_ACTION_DATE_5	DATE						2000	1	1							"[""1949-01-27""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SENATE_VOTE_TYPE_5	TEXT						2000	1	1							"[""Voice""]"
POLITICS	POLITICS__FED_FJC_JUDGES	AYES_NAYS_5	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	CONFIRMATION_DATE_5	DATE						2000	1	1							"[""1949-01-31""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMISSION_DATE_5	DATE						2000	1	1							"[""1949-02-02""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_BEGIN_5	TEXT						2000	1	1							"[""1959""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_END_5	TEXT						2000	1	1							"[""1971""]"
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_5	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_END_5	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SENIOR_STATUS_DATE_5	DATE						2000	1	1							"[""1971-01-05""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_5	TEXT						2000	1	1							"[""Death""]"
POLITICS	POLITICS__FED_FJC_JUDGES	TERMINATION_DATE_5	DATE						2000	1	1							"[""1994-02-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_TYPE_6	TEXT						2000	1	1							"[""U.S. District Court""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COURT_NAME_6	TEXT			NAME	PROBABILISTIC	PASS	2000	1	1					organizations		"[""U.S. District Court for the Western District of Missouri""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTMENT_TITLE_6	TEXT						2000	1	1							"[""Judge""]"
POLITICS	POLITICS__FED_FJC_JUDGES	APPOINTING_PRESIDENT_6	TEXT						2000	1	1							"[""Harry S Truman""]"
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_APPOINTING_PRESIDENT_6	TEXT						2000	1	1							"[""Democratic""]"
POLITICS	POLITICS__FED_FJC_JUDGES	REAPPOINTING_PRESIDENT_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	PARTY_OF_REAPPOINTING_PRESIDENT_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	ABA_RATING_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SEAT_ID_6	TEXT						2000	1	1							"[""MOWD0304""]"
POLITICS	POLITICS__FED_FJC_JUDGES	STATUTE_AUTHORIZING_NEW_SEAT_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	RECESS_APPOINTMENT_DATE_6	DATE						2000	1	1							"[""1948-06-22""]"
POLITICS	POLITICS__FED_FJC_JUDGES	NOMINATION_DATE_6	DATE						2000	1	1							"[""1949-01-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_REFERRAL_DATE_6	DATE						2000	1	1							"[""1949-01-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	HEARING_DATE_6	DATE						2000	1	1							"[""1949-01-13""]"
POLITICS	POLITICS__FED_FJC_JUDGES	JUDICIARY_COMMITTEE_ACTION_6	TEXT						2000	1	1							"[""Reported (favorably)""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMITTEE_ACTION_DATE_6	DATE						2000	1	1							"[""1949-01-27""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SENATE_VOTE_TYPE_6	TEXT						2000	1	1							"[""Voice""]"
POLITICS	POLITICS__FED_FJC_JUDGES	AYES_NAYS_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	CONFIRMATION_DATE_6	DATE						2000	1	1							"[""1949-01-31""]"
POLITICS	POLITICS__FED_FJC_JUDGES	COMMISSION_DATE_6	DATE						2000	1	1							"[""1949-02-02""]"
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_BEGIN_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	SERVICE_AS_CHIEF_JUDGE_END_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_6	TEXT						2000	0	0							[]
POLITICS	POLITICS__FED_FJC_JUDGES	C_2ND_SERVICE_AS_CHIEF_JUDGE_END_6	TEXT						2000	0	0							[]
