key	a	b	a_ids	shared	pct_of_a	works
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_PECOS_PROVIDER_ENROLLMENT.NPI	287	2	0.7	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	287	2	0.7	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING.NPI	287	2	0.7	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_PECOS_PROVIDER_ENROLLMENT.NPI	287	2	0.7	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	287	2	0.7	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	5320	37	0.7	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2022.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	863007	5802	0.67	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	381228	2410	0.63	False
NPI	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	940350	5843	0.62	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	381228	2374	0.62	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	HEALTH.HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS.NPI	381228	2365	0.62	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2023.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	933619	5757	0.62	False
NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	HEALTH.HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS.NPI	644	4	0.62	False
NPI	HEALTH.HEALTH__FED_CMS_PENDING_INITIAL_LOGGING_AND_TRACKING_NON_PHYSICIANS.NPI	HEALTH.HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE.NPI	6880	42	0.61	False
NPI	HEALTH.HEALTH__FED_CMS_NPPES.NPI	HEALTH.HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS.NPI	9606683	56436	0.59	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2022.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	863007	5110	0.59	False
NPI	HEALTH.HEALTH__FED_CMS_PARTD_PRESCRIBERS.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	1057566	6278	0.59	False
NPI	HEALTH.HEALTH__FED_CMS_NPPES.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	9606683	55598	0.58	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	979136	5723	0.58	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2023.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	933619	5436	0.58	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	979136	5607	0.57	False
NPI	HEALTH.HEALTH__FED_CMS_PECOS_PROVIDER_ENROLLMENT.NPI	HEALTH.HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS.NPI	2541258	14208	0.56	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT.NPI	8140	44	0.54	False
NPI	HEALTH.HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS.NPI	HEALTH.HEALTH__FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS.NPI	1287	7	0.54	False
NPI	HEALTH.HEALTH__FED_HHS_OIG_LEIE.NPI	HEALTH.HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS.NPI	8660	47	0.54	False
NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM.NPI	8717	45	0.52	False
NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	HEALTH.HEALTH__FQHC_SITE_PEOPLE.NPI	6510	33	0.51	False
NPI	HEALTH.HEALTH__FED_CMS_PARTD_PRESCRIBERS.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	1057566	5385	0.51	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_PARTD_PRESCRIBERS.NPI	8140	41	0.5	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER.RNDRNG_NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	1296739	6490	0.5	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI.RNDRNG_NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	1296737	6490	0.5	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PROVIDER.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	1296739	6490	0.5	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_ORDER_AND_REFERRING.NPI	8140	40	0.49	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING.NPI	8140	39	0.48	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER.RNDRNG_NPI	8140	39	0.48	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI.RNDRNG_NPI	8140	39	0.48	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PROVIDER.NPI	8140	39	0.48	False
NPI	HEALTH.HEALTH__FED_HHS_OIG_LEIE.NPI	HEALTH.HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE.NPI	8660	42	0.48	False
NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	HEALTH.HEALTH__ADDICTION_PRESCRIBERS_PAID.NPI	644	3	0.47	False
NPI	HEALTH.HEALTH__FED_CMS_NPPES.NPI	HEALTH.HEALTH__ADDICTION_PRESCRIBERS_PAID.NPI	9606683	44335	0.46	False
NPI	HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	1416883	6469	0.46	False
NPI	HEALTH.HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	453202	2085	0.46	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS.NPI	8140	37	0.45	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_ORDER_AND_REFERRING.NPI	55598	248	0.45	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS.NPI	55598	249	0.45	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT.NPI	5320	24	0.45	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING.NPI	55598	244	0.44	False
NPI	HEALTH.HEALTH__FED_CMS_PECOS_PROVIDER_ENROLLMENT.NPI	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS.NPI	2541258	11196	0.44	False
NPI	HEALTH.HEALTH__FED_CMS_PECOS_PROVIDER_ENROLLMENT.NPI	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_OWNERS.NPI	2541258	11175	0.44	False
NPI	HEALTH.HEALTH__FED_HHS_OIG_LEIE.NPI	HEALTH.HEALTH__FED_CMS_ORDER_AND_REFERRING.NPI	8660	38	0.44	False
NPI	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	940350	4054	0.43	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2022.NPI	8140	35	0.43	False
NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	8717	37	0.42	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.NPI	8140	34	0.42	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_PARTD_PRESCRIBERS.NPI	55598	233	0.42	False
NPI	HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	1416883	6020	0.42	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS.NPI	8140	33	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT.NPI	55598	229	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER.RNDRNG_NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	1296739	5354	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI.RNDRNG_NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	1296737	5354	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PROVIDER.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	1296739	5354	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING.NPI	5320	22	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	5320	22	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_ORDER_AND_REFERRING.NPI	5320	22	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_PARTD_PRESCRIBERS.NPI	5320	22	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS.NPI	5320	22	0.41	False
NPI	HEALTH.HEALTH__FED_CMS_PECOS_PROVIDER_ENROLLMENT.NPI	HEALTH.HEALTH__FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS.NPI	2541258	10160	0.4	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2022.NPI	5320	21	0.39	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	55598	209	0.38	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	1681790	6406	0.38	False
NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	1681790	6020	0.36	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2023.NPI	5320	19	0.36	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER.RNDRNG_NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI.RNDRNG_NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PROVIDER.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.SAM_NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER.RNDRNG_NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI.RNDRNG_NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PROVIDER.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE.NPI	287	1	0.35	False
NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.SAM_NPI	287	1	0.35	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2023.NPI	8140	28	0.34	False
NPI	HEALTH.HEALTH__FED_CMS_PECOS_PROVIDER_ENROLLMENT.NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	2541258	8653	0.34	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER.RNDRNG_NPI	5320	18	0.34	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI.RNDRNG_NPI	5320	18	0.34	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PROVIDER.NPI	5320	18	0.34	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS.NPI	5320	18	0.34	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM.NPI	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS.NPI	307	1	0.33	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM.NPI	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_OWNERS.NPI	307	1	0.33	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM.NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	307	1	0.33	False
NPI	HEALTH.HEALTH__FED_HHS_OIG_LEIE.NPI	HEALTH.HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING.NPI	8660	29	0.33	False
NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS.NPI	8717	28	0.32	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	8140	26	0.32	False
NPI	HEALTH.HEALTH__FED_CMS_ORDER_AND_REFERRING.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	2018350	6453	0.32	False
NPI	HEALTH.HEALTH__FED_CMS_PENDING_INITIAL_LOGGING_AND_TRACKING_NON_PHYSICIANS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER.RFRG_NPI	6880	22	0.32	False
NPI	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.NPI	5320	17	0.32	False
NPI	HEALTH.HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	2047826	6420	0.31	False
NPI	HEALTH.HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.NPI	1287	4	0.31	False
NPI	HEALTH.HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS.NPI	HEALTH.HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES.FQHC_SITE_NPI_NUMBER	1287	4	0.31	False
NPI	HEALTH.HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES.FQHC_SITE_NPI_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM.NPI	6047	19	0.31	False
NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION.NPI	644	2	0.31	False
NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	FINDINGS.EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE.NPI	644	2	0.31	False
NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	HEALTH.HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS.NPI	644	2	0.31	False
NPI	HEALTH.HEALTH__FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM.NPI	10269	31	0.3	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2022.NPI	55598	165	0.3	False
NPI	HEALTH.HEALTH__FED_HHS_OIG_LEIE.NPI	HEALTH.HEALTH__SAM_EXCLUDED_PROVIDERS.NPI	8660	26	0.3	False
NPI	HEALTH.HEALTH__FQHC_SITE_PEOPLE.NPI	HEALTH.HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS.NPI	173813	521	0.3	False
NPI	HEALTH.HEALTH__FED_CMS_ORDER_AND_REFERRING.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	2018350	5854	0.29	False
NPI	HEALTH.HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING.NPI	FINDINGS.OPIOID_PRESCRIBER_PAID_HIGH_RX.NPI	2047826	5805	0.28	False
NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER.RNDRNG_NPI	8717	24	0.28	False
NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI.RNDRNG_NPI	8717	24	0.28	False
NPI	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_PROVIDER.NPI	8717	24	0.28	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS.NPI	55598	158	0.28	False
NPI	HEALTH.HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL.SUPLR_NPI	HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2023.NPI	55598	157	0.28	False
