SPONSOR_NAME,PLAN_NAME,STATE,PARTICIPANTS,TERM_DATE,TRUSTEE_DATE,CIK,ISSUER_NAME,OWNER_NAMES,TITLES,OWNER_COUNT,LEG,TRANSACTION_CODE,TRANSACTION_DATE,SHARES,PRICE_PER_SHARE,TRANSACTION_VALUE,DAYS_BEFORE_TERMINATION
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,WRIGHT WILLIAM J,"EVP, Global Supply Chain",1,common,S,2016-11-28,100.0,57.2,5720.0,2863
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,EVP & Chief Legal Officer,1,common,S,2017-02-01,100.0,57.18,5718.0,2798
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,WRIGHT WILLIAM J,"EVP, Global Supply Chain",1,common,S,2016-11-28,100.0,57.16,5716.0,2863
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,EVP & Chief Legal Officer,1,common,S,2017-02-01,100.0,57.15,5715.0,2798
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,57.07,5707.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.98,5698.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,WRIGHT WILLIAM J,"EVP, Global Supply Chain",1,common,S,2016-11-28,100.0,56.95,5695.0,2863
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.89,5689.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.8,5680.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.69,5669.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,FENNE STEIN OVE,Group President,1,common,F,2018-11-18,152.0,37.26,5663.5199999999995,2143
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.6,5660.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,WRIGHT WILLIAM J,Chief Operating Officer,1,common,F,2020-08-14,410.0,13.8,5658.0,1508
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Hoover Brian,Chief Accounting Officer,1,common,F,2021-12-06,457.0,12.38,5657.660000000001,1333
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.54,5654.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.51,5651.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,EVP & Chief Legal Officer,1,common,S,2017-02-01,100.0,56.46,5646.0,2798
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.45,5645.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.34,5634.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.33,5633.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.32,5632.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.25,5625.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.21,5621.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.13,5613.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.06,5606.0,3013
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,"EVP, Chief Legal Officer & Sec",1,common,S,2016-07-01,100.0,56.04,5604.0,3013
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Schroeder Matt,Senior VP,1,common,F,2018-07-17,3347.0,1.67,5589.49,2571
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Abelman David,Executive VP,1,common,F,2018-09-17,3891.0,1.33,5175.030000000001,2509
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Kazmaier Jessica,"EVP, Chief HR Officer",1,common,F,2023-07-07,3029.0,1.64,4967.5599999999995,755
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Konrad Jocelyn Z,Executive VP,1,common,F,2019-07-17,636.0,7.79,4954.44,2206
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,SHEEHAN KAREN M,"SVP, Gen'l Counsel & Secretary",1,common,F,2017-12-01,80.0,61.9,4952.0,2495
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Schroeder Matt,"EVP, Chief Financial Officer",1,common,F,2019-12-10,564.0,8.29,4675.5599999999995,2060
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,EVP & Chief Legal Officer,1,common,S,2017-02-01,80.0,58.25,4660.0,2798
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Hoover Brian,Chief Accounting Officer,1,common,F,2022-07-08,619.0,7.07,4376.33,1119
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,OTERO MADELINE,"SVP, Chief Accounting Officer",1,common,F,2023-02-17,1006.0,4.32,4345.92,591
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,SHEEHAN KAREN M,"EVP, CLO & Secretary",1,common,F,2018-11-13,115.0,36.87,4240.049999999999,2148
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,JAGGY GEORGES,EVP & Chief Global Mrktg Offcr,1,common,F,2016-11-07,65.0,60.22,3914.2999999999997,2884
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Kazmaier Jessica,"EVP, Chief HR Officer",1,common,F,2019-12-10,465.0,8.29,3854.8499999999995,2060
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Hoover Brian,Chief Accounting Officer,1,common,F,2019-12-10,457.0,8.29,3788.5299999999997,2060
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Mennen Justin L.,"EVP, Chief Information Officer",1,common,F,2023-07-07,2292.0,1.64,3758.8799999999997,755
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,FENNE STEIN OVE,Group President,1,common,F,2018-11-13,101.0,36.87,3723.87,2148
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,GARCIA RANGEL LUCIANO,Group President,1,common,F,2018-11-13,101.0,36.87,3723.87,2148
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Kazmaier Jessica,"EVP, Chief HR Officer",1,common,F,2023-07-07,2210.0,1.64,3624.3999999999996,755
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,HAJEK JOSEF,"SVP, Tax & Gov't Relations",1,common,S,2017-06-09,50.0,71.6,3579.9999999999995,2670
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,OTERO MADELINE,"SVP, Chief Accounting Officer",1,common,F,2022-03-12,198.0,17.82,3528.36,933
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,LEZAMA HECTOR,Chief Commercial Officer (CCO),1,common,F,2023-02-27,907.0,3.81,3455.67,581
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,DANDO ALLAN,Group President,1,common,S,2017-04-27,47.0,72.52,3408.4399999999996,2713
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,SHEEHAN KAREN M,"EVP, CLO & Secretary",1,common,F,2023-02-27,831.0,3.81,3166.11,581
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Mennen Justin L.,"EVP, Chief Information Officer",1,common,F,2023-07-07,1886.0,1.64,3093.04,755
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,Matute Mariela Irene,"EVP, CFO",1,common,F,2023-05-24,3694.0,0.82,3029.08,495
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,GARCIA RANGEL LUCIANO,Group President,1,common,F,2019-11-01,273.0,9.73,2656.29,1795
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,SHEEHAN KAREN M,"EVP, CLO & Secretary",1,common,F,2019-11-01,273.0,9.73,2656.29,1795
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,OTERO MADELINE,"SVP, Finance & Accounting",1,common,F,2020-11-01,83.0,31.72,2632.7599999999998,1429
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Griffith Derek S.,"Field EVP, Store Operations",1,common,F,2018-06-22,1280.0,2.02,2585.6,2596
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,Poucher Nicholas K.,SVP & Controller,1,common,S,2017-05-09,33.0,72.72,2399.7599999999998,2701
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,OTERO MADELINE,"SVP, Chief Accounting Officer",1,common,F,2021-11-01,83.0,23.81,1976.2299999999998,1064
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Schroeder Matt,Senior VP,1,common,F,2018-06-22,973.0,2.02,1965.46,2596
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,GARCIA LILLIAN D,Exec. Vice President,1,common,F,2019-11-01,192.0,9.73,1868.16,1795
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,GARCIA RANGEL LUCIANO,Group President,1,common,F,2019-11-18,228.0,8.05,1835.4,1778
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,WRIGHT WILLIAM J,"EVP, Global Supply Chain",1,common,F,2019-11-01,164.0,9.73,1595.72,1795
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Everett Bryan B,President/COO,1,common,F,2019-06-22,217.0,6.67,1447.3899999999999,2231
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,OTERO MADELINE,"SVP, Chief Accounting Officer",1,common,F,2023-02-27,378.0,3.81,1440.18,581
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,Van Ingen Jim,EVP Supply Chain,1,common,F,2023-07-11,1910.0,0.72,1375.2,447
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,LEZAMA HECTOR,Chief Commercial Officer (CCO),1,common,F,2023-03-12,446.0,2.95,1315.7,568
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Schroeder Matt,Senior VP,1,common,F,2019-07-17,168.0,7.79,1308.72,2206
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,GUPTA ASHA,"EVP, Chief Strategy &Mktg Ofcr",1,common,F,2019-10-03,87.0,14.8,1287.6000000000001,1824
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Abelman David,Executive VP,1,common,F,2018-06-24,633.0,2.02,1278.66,2594
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Konrad Jocelyn Z,Executive VP,1,common,F,2019-06-22,184.0,6.67,1227.28,2231
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,EVP & Chief Legal Officer,1,common,S,2017-02-01,20.0,58.21,1164.2,2798
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Griffith Derek S.,"Field EVP, Store Operations",1,common,F,2018-06-24,553.0,2.02,1117.06,2594
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,SHEEHAN KAREN M,"EVP, CLO & Secretary",1,common,D,2024-02-25,831.0,1.34,1113.54,218
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,HAJEK JOSEF,"SVP, Tax & Gov't Relations",1,common,S,2017-04-28,14.0,71.79,1005.0600000000001,2712
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,ROEHLK THOMAS M,EVP & Chief Legal Officer,1,common,S,2017-12-01,15.0,62.09,931.35,2495
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Schroeder Matt,Senior VP,1,common,F,2018-06-24,419.0,2.02,846.38,2594
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,OTERO MADELINE,VP & Controller,1,common,F,2019-11-01,82.0,9.73,797.86,1795
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Hoover Brian,Chief Accounting Officer,1,common,F,2019-07-17,80.0,7.79,623.2,2206
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,SHEEHAN KAREN M,"EVP, CLO & Secretary",1,common,D,2024-03-12,392.0,1.52,595.84,202
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,OTERO MADELINE,"SVP, Chief Accounting Officer",1,common,F,2023-03-12,198.0,2.95,584.1,568
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Bixler Steven,Chief Accounting Officer,1,common,F,2023-07-07,208.0,1.64,341.12,755
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Schroeder Matt,Senior VP,1,common,F,2019-06-22,49.0,6.67,326.83,2231
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,GUPTA ASHA,"EVP, Chief Strategy &Mktg Ofcr",1,common,F,2019-11-01,27.0,9.73,262.71000000000004,1795
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Bixler Steven,Chief Accounting Officer,1,common,F,2023-07-07,147.0,1.64,241.07999999999998,755
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Hoover Brian,Chief Accounting Officer,1,common,F,2019-06-22,23.0,6.67,153.41,2231
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Abelman David,Executive VP,1,common,F,2017-06-23,848.0,0.0,0.0,2960
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Donley Douglas E,Senior VP,1,common,F,2017-06-23,1069.0,0.0,0.0,2960
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Abelman David,Executive VP,1,common,F,2017-06-24,698.0,0.0,0.0,2959
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Everett Bryan B,"Field Executive VP, Store Ops",1,common,F,2017-06-22,4793.0,0.0,0.0,2961
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,STANDLEY JOHN T,Chairman/CEO,1,common,F,2017-06-24,17769.0,0.0,0.0,2959
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,STANDLEY JOHN T,Chairman/CEO,1,common,F,2017-06-22,41107.0,0.0,0.0,2961
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,STANDLEY JOHN T,Chairman/CEO,1,common,F,2017-06-23,21546.0,0.0,0.0,2960
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,STANDLEY JOHN T,CHARIMAN/CEO,1,common,F,2017-07-17,524718.0,0.0,0.0,2936
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Abelman David,EXECUTIVE VP,1,common,F,2017-09-17,4292.0,0.0,0.0,2874
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Montini Tony,Executive VP,1,common,F,2017-06-24,2022.0,0.0,0.0,2959
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Montini Tony,Executive VP,1,common,F,2017-06-22,4889.0,0.0,0.0,2961
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Karst Darren W,Senior Executive VP,1,common,F,2017-06-22,11001.0,0.0,0.0,2961
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,PARKER DAVID R,,1,common,M,2019-05-22,2360.0,0.0,0.0,1958
TUPPERWARE BRANDS CORPORATION,TUPPERWARE BRANDS CORPORATION BASE RETIREMENT PLAN,FL,584.0000,2024-09-30,2024-11-12,1008654,TUPPERWARE BRANDS CORP,PARKER DAVID R,,1,common,M,2019-05-22,2360.0,0.0,0.0,1958
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Karst Darren W,Senior Executive VP,1,common,F,2017-06-24,4777.0,0.0,0.0,2959
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Konrad Jocelyn Z,Executive VP,1,common,F,2017-06-22,4073.0,0.0,0.0,2961
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Martindale Kenneth,President/CEO Rite Aid Stores,1,common,F,2017-06-23,6686.0,0.0,0.0,2960
RITE AID CORPORATION,THE RITE AID PENSION PLAN,PA,6106.0000,2025-07-31,2025-08-04,84129,RITE AID CORP,Martindale Kenneth,President/CEO Rite Aid Stores,1,common,F,2017-06-22,25531.0,0.0,0.0,2961
